Times	Conductance score	Conductance score difference	Probability	Random number	Temperature	P value	Number of subnetwork members	Rotation decision	Tissue	Tissue-specific mutated genes
166	0.9752676820992308	-0.0002696411000443	1.1520709230624708	0.5600192737588194	0.0019047679864187	0.0004457965184626	58	apply	Skin	KIT
167	0.9756382276810638	0.0003705455818329	0.8148310106458242	0.8282212077104222	0.0018095295870977	0.0004234802728139	58	refuse	Skin	KIT
168	0.9762255524511048	0.000957870351874	0.5728060387452367	0.23814180483018	0.0017190531077428	0.0004234802728139	57	apply	Skin	KIT
169	0.9766229971265769	0.0003974446754718	0.7839828183362503	0.3342860002194708	0.0016331004523557	0.0004457965184626	58	apply	Skin	KIT
170	0.9773348964439236	0.0007118993173467	0.6320024696550647	0.8578450320601354	0.0015514454297379	0.0004234802728139	58	refuse	Skin	KIT
171	0.9771818625060946	0.0005588653795178	0.6844214046555999	0.7454121614178109	0.001473873158251	0.0004234802728139	58	refuse	Skin	KIT
172	0.9763446093940132	-0.0002783877325636	1.219965876680381	0.1049495121162077	0.0014001795003384	0.0004688553555691	59	apply	Skin	KIT
173	0.9763709939997208	2.638460570780765e-05	0.9803599231689942	0.1456903484331045	0.0013301705253215	0.0004926670756842	60	apply	Skin	KIT
174	0.9754917768461786	-0.0008792171535423	2.0052510077733463	0.7985675286326858	0.0012636619990554	0.0005172418845393	61	apply	Skin	KIT
175	0.9762893255835408	0.0007975487373622	0.514603378548317	0.0071683185654821	0.0012004788991027	0.0004926670756842	60	apply	Skin	KIT
176	0.9762025549970024	-8.677058653860925e-05	1.079053411223826	0.5720393632701379	0.0011404549541475	0.0005172418845393	61	apply	Skin	KIT
177	0.9748941469489416	-0.0013084080480607	3.345616748678407	0.4248590694002697	0.0010834322064402	0.0004926670756842	60	apply	Skin	KIT
178	0.9741234567901236	-0.000770690158818	2.114419692984655	0.2767064102333582	0.0010292605961181	0.0005172418845393	61	apply	Skin	KIT
179	0.9753895008435052	0.0012660440533815	0.2739549567528098	0.1364247736000258	0.0009777975663122	0.0004926670756842	60	apply	Skin	KIT
180	0.974403320650294	-0.000986180193211	2.891154072378755	0.0137733227789967	0.0009289076879966	0.0005172418845393	61	apply	Skin	KIT
