Times	Tissue-specific mutated genes	Subnetwork member genes	Tissue
1782	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1783	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1784	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1785	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1786	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1787	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1788	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1789	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1790	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1791	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1792	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1793	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1794	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1795	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1796	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1797	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1798	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1799	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1800	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1801	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1802	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1803	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1804	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1805	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1806	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1807	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1808	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1809	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1810	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1811	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1812	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1813	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1814	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1815	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1816	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1817	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1818	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1819	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1820	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1821	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1822	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1823	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1824	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1825	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1826	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1827	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
1828	RAC1	TRIO|DOCK5|RAF1|PTEN|PARD6A|PAK6|CLTC|AP2M1|PAK1|EVL|MAP4K4|PAK3|MYH10|PIAS3|MYH9|TERT|DOCK4|ARHGEF6|RAC1|ELMO1|RAP1A|CDKN1A|FLNB|ELMO2|XIAP|CFTR|RHOA|NCF2|ABI1|ARHGEF7|LILRB1|MYL12B|ACTR3|ARAF|LIMA1|IQGAP3|WAS|RHOB|RAC3|TNF|RAP1GDS1|RAP1B|ARHGDIA|CDC42|RHO|IQGAP1|GNAI2|DOCK1|AGAP2|DOCK2	Skin
