Times	Tissue-specific mutated genes	Subnetwork member genes	Tissue
639	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
640	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
641	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
642	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
643	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
644	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
645	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
646	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
647	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
648	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
649	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
650	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
651	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
652	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
653	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
654	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
655	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
656	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
657	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
658	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
659	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
660	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
661	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
662	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
663	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
664	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
665	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
666	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
667	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
668	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
669	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
670	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
671	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
672	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
673	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
674	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
675	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
676	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
677	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
678	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
679	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
680	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
681	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
682	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
683	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
684	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
685	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
686	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
687	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
688	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
689	TP53	ADIPOQ|BAX|INS|IFNG|UBC|TRAF6|NCL|HCFC1|HDAC1|TRRAP|ATM|SMAD2|PSMA8|MAPK14|DCC|MAPK8|UBE2I|NCOR1|CDK2|CSNK2A1|PIN1|GDF15|CDKN2A|USP7|NR1H4|PATZ1|MAP3K1|ITCH|MDM2|RBL2|MYC|ELL|TP53|E2F1|FAS|SMARCA4|KDM1A|CASP3|YY1|HSPA1A|KAT2B|TNF|S100A4|EGF|PML|HIPK2|GSK3B|CFLAR|EGR1	Skin
