Times	Conductance score	Conductance score difference	Probability	Random number	Temperature	P value	Number of subnetwork members	Rotation decision	Tissue	Tissue-specific mutated genes
16	0.967465489813722	0.0013552472397141	0.9996759240074766	0.7080922339315785	4.181203352191771	0.0002543095480442	48	apply	Skin	LZTR1
17	0.9656204046447948	-0.001845085168927	1.0004646141078717	0.9742024367264892	3.972143184582182	0.0002704199588423	49	apply	Skin	LZTR1
18	0.9636765001003412	-0.0019439045444538	1.0005152740851575	0.0456194124930644	3.773536025353073	0.0002871764060153	50	apply	Skin	LZTR1
19	0.9632972322503008	-0.0003792678500402	1.0001058027358305	0.5707693145017299	3.584859224085419	0.0003045899723523	51	apply	Skin	LZTR1
20	0.9615479661938418	-0.001749266056459	1.0005137734983038	0.4424632413368704	3.405616262881148	0.000322671651016	52	apply	Skin	LZTR1
21	0.960665083135392	-0.0008828830584498	1.0002729248781352	0.1015862158836671	3.2353354497370903	0.0003414323460422	53	apply	Skin	LZTR1
22	0.9625896491568132	0.0019245660214214	0.9993740294101984	0.2672085348360056	3.073568677250236	0.000322671651016	52	apply	Skin	LZTR1
23	0.9625209681284448	-6.868102836854462e-05	1.0000235220608995	0.1218104403997779	2.919890243387724	0.0003414323460422	53	apply	Skin	LZTR1
24	0.9619220308250228	-0.000598937303422	1.0002159424964543	0.5484564634930958	2.773895731218337	0.0003608828726982	54	apply	Skin	LZTR1
25	0.9623971797884842	0.0004751489634614	0.9998197078176084	0.0599871512876454	2.6352009446574205	0.0003414323460422	53	apply	Skin	LZTR1
26	0.9639531989046553	0.001556019116171	0.999378640955967	0.5103075356879332	2.503440897424549	0.000322671651016	52	apply	Skin	LZTR1
27	0.9634116192830656	-0.0005415796215897	1.0002277460304676	0.9487064233054407	2.378268852553321	0.0003414323460422	53	apply	Skin	LZTR1
28	0.9626397332810356	-0.00077188600203	1.000341698285799	0.000890087006715	2.2593554099256554	0.0003608828726982	54	apply	Skin	LZTR1
29	0.9620382537596728	-0.0006014795213625	1.0002802680159495	0.4851799708297327	2.1463876394293724	0.0003810339579462	55	apply	Skin	LZTR1
30	0.9621415978472674	0.0001033440875944	0.9999493192695156	0.7479490590619762	2.039068257457904	0.0004234802728139	57	apply	Skin	LZTR1
31	0.9608147606868834	-0.0013268371603839	1.0006851899772298	0.6911968044626509	1.9371148445850084	0.0004457965184626	58	apply	Skin	LZTR1
32	0.9613704299839044	0.0005556692970208	0.9996980939194277	0.1653750367467775	1.840259102355758	0.0004234802728139	57	apply	Skin	LZTR1
33	0.962176694168907	0.0008062641850027	0.9995389217379116	0.9271631139263844	1.74824614723797	0.0004018962407951	56	apply	Skin	LZTR1
34	0.9619634124252852	-0.0002132817436217	1.0001284267177997	0.551623618419254	1.6608338398760714	0.0004234802728139	57	apply	Skin	LZTR1
35	0.9617624134610976	-0.0002009989641876	1.0001274006642042	0.3136215700945411	1.5777921478822676	0.0004018962407951	56	apply	Skin	LZTR1
36	0.962337124176988	0.0005747107158903	0.9996166524931608	0.9083174843348544	1.4989025404881542	0.0003810339579462	55	apply	Skin	LZTR1
37	0.9635247045687167	0.0011875803917289	0.999166347745261	0.2578312366113836	1.4239574134637465	0.0003608828726982	54	apply	Skin	LZTR1
38	0.9620375040117372	-0.0014872005569797	1.0010999873302846	0.0697973343517418	1.3527595427905592	0.0003810339579462	55	apply	Skin	LZTR1
39	0.9618698441796516	-0.0001676598320854	1.0001304707458665	0.1330668534308052	1.285121565651031	0.0004018962407951	56	apply	Skin	LZTR1
40	0.9620694337572988	0.0001995895776469	0.9998365313247484	0.0780980840062961	1.2208654873684794	0.0004234802728139	57	apply	Skin	LZTR1
41	0.9627932301828576	0.0007237964255589	0.9993761366018712	0.2178113334495054	1.1598222130000555	0.0004018962407951	56	apply	Skin	LZTR1
42	0.9630100240011294	0.0002167938182717	0.9998032615967408	0.8534850515582365	1.1018311023500529	0.0003810339579462	55	apply	Skin	LZTR1
43	0.9644240424616268	0.0014140184604972	0.9986500330380732	0.5648508712806499	1.04673954723255	0.0003608828726982	54	apply	Skin	LZTR1
44	0.9645145863223338	9.054386070705966e-05	0.9999089506187872	0.2916995649149257	0.9944025698709223	0.0003414323460422	53	apply	Skin	LZTR1
45	0.9662546596036884	0.0017400732813546	0.9981597290152818	0.4864879296967419	0.9446824413773764	0.000322671651016	52	apply	Skin	LZTR1
46	0.9671963619641306	0.0009417023604422	0.9989512393709452	0.0933596634002589	0.8974483193085074	0.0003045899723523	51	apply	Skin	LZTR1
47	0.9672350728968112	3.871093268048576e-05	0.9999545963547488	0.3018794185113564	0.852575903343082	0.0002871764060153	50	apply	Skin	LZTR1
48	0.9680762852404644	0.0008412123436531	0.9989619375831724	0.9587657420024148	0.8099471081759279	0.0002704199588423	49	apply	Skin	LZTR1
49	0.966394187102634	-0.0016820981378303	1.0021884965120753	0.7186994887688058	0.7694497527671315	0.0002871764060153	50	apply	Skin	LZTR1
50	0.9668152550767708	0.0004210679741367	0.999424131580141	0.8682720004720572	0.7309772651287748	0.0003045899723523	51	apply	Skin	LZTR1
51	0.9654834281231616	-0.0013318269536092	1.0019197154173982	0.2501744117063634	0.694428401872336	0.000322671651016	52	apply	Skin	LZTR1
52	0.965622345475441	0.0001389173522795	0.9997894478443782	0.443450248248759	0.6597069817787192	0.0003045899723523	51	apply	Skin	LZTR1
53	0.9636787208132578	-0.0019436246621832	1.0031060705712542	0.1187918497517681	0.6267216326897832	0.0002871764060153	50	apply	Skin	LZTR1
54	0.9648730640268242	0.0011943432135663	0.9979960110116506	0.6795347979147314	0.595385551055294	0.0002704199588423	49	apply	Skin	LZTR1
55	0.9648730640268242	0.0	1.0	0.9967922197449588	0.5656162735025293	0.0002704199588423	49	apply	Skin	LZTR1
56	0.9628183096391189	-0.0020547543877053	1.0038312901587785	0.8706737106674328	0.5373354598274028	0.0002871764060153	50	apply	Skin	LZTR1
57	0.9626598191836516	-0.0001584904554672	1.0003105284735014	0.2185198650654258	0.5104686868360326	0.0002704199588423	49	apply	Skin	LZTR1
58	0.962558836114677	-0.0001009830689746	1.0002082577019595	0.8364502775198267	0.484945252494231	0.0002871764060153	50	apply	Skin	LZTR1
59	0.9624713470867317	-8.748902794530888e-05	1.0001899234155864	0.604511029029675	0.4606979898695194	0.0003045899723523	51	apply	Skin	LZTR1
60	0.9619504396482814	-0.0005209074384502	1.0011909104638754	0.4992564538755142	0.4376630903760434	0.000322671651016	52	apply	Skin	LZTR1
61	0.9620509540560708	0.0001005144077893	0.9997582801610436	0.8225576975010651	0.4157799358572412	0.0003045899723523	51	apply	Skin	LZTR1
62	0.9604147031102732	-0.0016362509457974	1.004151094506374	0.98021159053869	0.3949909390643792	0.000322671651016	52	apply	Skin	LZTR1
63	0.9590125756870052	-0.0014021274232681	1.0037435909633845	0.2621543515580015	0.3752413921111602	0.0003414323460422	53	apply	Skin	LZTR1
64	0.9578990816221236	-0.0011134940648814	1.0031284701641687	0.0340554968748593	0.3564793225056022	0.0003608828726982	54	apply	Skin	LZTR1
65	0.9580983911851432	0.0001993095630193	0.9994116410069194	0.532563907891718	0.338655356380322	0.0003414323460422	53	apply	Skin	LZTR1
66	0.9575927000369218	-0.0005056911482212	1.0015730595337706	0.5428345576935089	0.321722588561306	0.000322671651016	52	apply	Skin	LZTR1
67	0.9594420600858368	0.0018493600489151	0.9939674205656992	0.9086032573622196	0.3056364591332406	0.0003045899723523	51	apply	Skin	LZTR1
68	0.960959164808874	0.001517104723037	0.9947886205769024	0.9928608262024642	0.2903546361765786	0.0002871764060153	50	apply	Skin	LZTR1
69	0.959470989761092	-0.0014881750477817	1.005409706605069	0.0517197132725302	0.2758369043677497	0.0003045899723523	51	apply	Skin	LZTR1
70	0.9614196694662692	0.0019486797051772	0.9925911519620126	0.8164582050472534	0.2620450591493622	0.0002871764060153	50	apply	Skin	LZTR1
71	0.960772104607721	-0.0006475648585483	1.0026046457874556	0.3900900098923557	0.2489428061918941	0.0003045899723523	51	apply	Skin	LZTR1
72	0.9608697908557788	9.768624805772674e-05	0.9995870280520166	0.4345453941077009	0.2364956658822994	0.0002871764060153	50	apply	Skin	LZTR1
73	0.9603898797179592	-0.0004799111378194	1.0021383459112403	0.9201968319487018	0.2246708825881844	0.0003045899723523	51	apply	Skin	LZTR1
74	0.9588663967611336	-0.0015234829568256	1.0071633816338736	0.9959348379786782	0.2134373384587752	0.0002871764060153	50	apply	Skin	LZTR1
75	0.959940407217348	0.0010740104562144	0.9947171919944392	0.507111209071237	0.2027654715358364	0.0002704199588423	49	apply	Skin	LZTR1
76	0.9601781785005098	0.0002377712831617	0.99876640163811	0.842952830671606	0.1926271979590446	0.0002871764060153	50	apply	Skin	LZTR1
77	0.9596159866430136	-0.0005621918574961	1.0030768804316754	0.8818545855583468	0.1829958380610923	0.0003045899723523	51	apply	Skin	LZTR1
78	0.9616306954436452	0.0020147088006314	0.9884778541596926	0.7665494967222869	0.1738460461580377	0.0002871764060153	50	apply	Skin	LZTR1
79	0.961729118916902	9.842347325694778e-05	0.9994042269401582	0.3429624870987566	0.1651537438501358	0.0002704199588423	49	apply	Skin	LZTR1
80	0.9617396818686256	1.0562951723414038e-05	0.9999326777461232	0.6013153591240076	0.156896056657629	0.0002871764060153	50	apply	Skin	LZTR1
81	0.963630494431592	0.0018908125629665	0.9873944702159428	0.9163258082279636	0.1490512538247475	0.0002704199588423	49	apply	Skin	LZTR1
82	0.9640376850605652	0.0004071906289733	0.9971284641526432	0.5988390303985296	0.1415986911335101	0.0002543095480442	48	apply	Skin	LZTR1
83	0.9639358380880612	-0.0001018469725041	1.000757407666178	0.1034912273101265	0.1345187565768346	0.0002704199588423	49	apply	Skin	LZTR1
84	0.9645290242666515	0.0005931861785904	0.9953689761903146	0.1695327992928144	0.1277928187479929	0.0002543095480442	48	apply	Skin	LZTR1
85	0.9639276312104408	-0.0006013930562108	1.0049659744126898	0.4966141979595007	0.1214031778105932	0.0002704199588423	49	apply	Skin	LZTR1
86	0.9641371557054526	0.0002095244950117	0.9981849578593832	0.2784086318806603	0.1153330189200636	0.0002543095480442	48	apply	Skin	LZTR1
87	0.9638324160395372	-0.0003047396659152	1.0027851963585064	0.6463866722369876	0.1095663679740604	0.0002704199588423	49	apply	Skin	LZTR1
88	0.962875759732793	-0.0009566563067442	1.0092332025257975	0.2495950686936822	0.1040880495753573	0.0002871764060153	50	apply	Skin	LZTR1
89	0.9637725045422012	0.0008967448094081	0.9909723098762102	0.0702995989134372	0.0988836470965895	0.0002704199588423	49	apply	Skin	LZTR1
90	0.9631250683882264	-0.0006474361539748	1.0069158619719296	0.0807913284524829	0.09393946474176	0.0002871764060153	50	apply	Skin	LZTR1
91	0.9642190758423884	0.0010940074541619	0.987816015286506	0.3169642428683089	0.089242491504672	0.0002704199588423	49	apply	Skin	LZTR1
92	0.962628935572717	-0.0015901402696713	1.0189329951167794	0.7759329723800885	0.0847803669294384	0.0002871764060153	50	apply	Skin	LZTR1
93	0.9615547106041402	-0.0010742249685767	1.0134269007468069	0.5717965501798798	0.0805413485829665	0.0003045899723523	51	apply	Skin	LZTR1
94	0.9631848852901485	0.0016301746860082	0.9789198631027676	0.2503491247510644	0.0765142811538181	0.0002871764060153	50	apply	Skin	LZTR1
95	0.9647058823529412	0.0015209970627927	0.9792925596870352	0.5130875281985013	0.0726885670961272	0.0002704199588423	49	apply	Skin	LZTR1
96	0.9647058823529412	0.0	1.0	0.8627764985682025	0.0690541387413209	0.0002704199588423	49	apply	Skin	LZTR1
97	0.9643420122846116	-0.0003638700683296	1.00556209006201	0.6459387259261946	0.0656014318042548	0.0002871764060153	50	apply	Skin	LZTR1
98	0.964656625523354	0.0003146132387422	0.9949644800662582	0.798878986306609	0.0623213602140421	0.0002704199588423	49	apply	Skin	LZTR1
99	0.9650576772314928	0.000401051708139	0.993248974715204	0.7455320054145052	0.05920529220334	0.0002543095480442	48	apply	Skin	LZTR1
100	0.9634763476347636	-0.0015813295967294	1.0285139685376536	0.5128687725825525	0.0562450275931729	0.0002704199588423	49	apply	Skin	LZTR1
101	0.9622414359198862	-0.0012349117148773	1.0233806421847216	0.0462459381747242	0.0534327762135143	0.0002871764060153	50	apply	Skin	LZTR1
102	0.9619445784424075	-0.0002968574774785	1.005865258682609	0.0525548664060331	0.0507611374028386	0.0003045899723523	51	apply	Skin	LZTR1
103	0.9637121087540428	0.001767530311635	0.9640103942660934	0.8527097931906915	0.0482230805326966	0.0002871764060153	50	apply	Skin	LZTR1
104	0.9633992657936552	-0.0003128429603875	1.0068522238514388	0.370688127561385	0.0458119265060618	0.0003045899723523	51	apply	Skin	LZTR1
105	0.9642700087950749	0.0008707430014196	0.9801915473393372	0.083585313616839	0.0435213301807587	0.0002871764060153	50	apply	Skin	LZTR1
106	0.9648153369044262	0.0005453281093514	0.9868969868188168	0.6293627125892876	0.0413452636717208	0.0002704199588423	49	apply	Skin	LZTR1
107	0.966113297963375	0.0012979610589487	0.9674945402015483	0.1570105384427752	0.0392780004881347	0.0002543095480442	48	apply	Skin	LZTR1
108	0.9670957686312994	0.0009824706679244	0.9740138625948028	0.3440429998159425	0.037314100463728	0.0002388340008285	47	apply	Skin	LZTR1
109	0.9683641067858404	0.0012683381545408	0.9648526856078528	0.6184653162203743	0.0354483954405416	0.0002239820539515	46	apply	Skin	LZTR1
110	0.9678343762793146	-0.0005297305065257	1.0158545912000283	0.9191800889548688	0.0336759756685145	0.0002388340008285	47	apply	Skin	LZTR1
111	0.9677230733247574	-0.0001113029545571	1.003485126846883	0.5449204816832762	0.0319921768850888	0.0002543095480442	48	apply	Skin	LZTR1
112	0.966051152655121	-0.0016719206696363	1.0565520666628183	0.2744048594032985	0.0303925680408343	0.0002704199588423	49	apply	Skin	LZTR1
113	0.9658597853391184	-0.0001913673160024	1.0066499256653412	0.654050266809549	0.0288729396387926	0.0002871764060153	50	apply	Skin	LZTR1
114	0.9667992391492304	0.0009394538101119	0.9663298730593328	0.0156689473761474	0.027429292656853	0.0002704199588423	49	apply	Skin	LZTR1
115	0.968384144529625	0.0015849053803944	0.9409901374983548	0.9175448490004748	0.0260578280240103	0.0002543095480442	48	apply	Skin	LZTR1
116	0.9692436572522738	0.0008595127226488	0.9658749916554256	0.499357955614935	0.0247549366228098	0.0002388340008285	47	apply	Skin	LZTR1
117	0.9692534604039028	9.803151629128593e-06	0.999583236399602	0.5587813388185954	0.0235171897916693	0.0002543095480442	48	apply	Skin	LZTR1
118	0.9696666666666668	0.0004132062627637	0.981674835368064	0.0375057693632936	0.0223413303020858	0.0002704199588423	49	apply	Skin	LZTR1
119	0.97133059756029	0.0016639308936233	0.924596753351452	0.2168815901594175	0.0212242637869815	0.0002543095480442	48	apply	Skin	LZTR1
120	0.9707082564704568	-0.0006223410898333	1.0313466992151945	0.1953698231598905	0.0201630505976325	0.0002704199588423	49	apply	Skin	LZTR1
121	0.9716084716657126	0.0009002151952559	0.9540906358782876	0.1880498799700166	0.0191548980677508	0.0002543095480442	48	apply	Skin	LZTR1
122	0.969983136593592	-0.0016253350721207	1.0934284161498316	0.7772116275820703	0.0181971531643633	0.0002704199588423	49	apply	Skin	LZTR1
123	0.9706330215357842	0.0006498849421923	0.9631046418903392	0.4277179190866125	0.0172872955061451	0.0002871764060153	50	apply	Skin	LZTR1
124	0.9722930289260778	0.0016600073902935	0.9038619565949384	0.3404042836634412	0.0164229307308379	0.0002704199588423	49	apply	Skin	LZTR1
125	0.9727242488080718	0.000431219881994	0.972739327159832	0.4329074111018473	0.015601784194296	0.0002543095480442	48	apply	Skin	LZTR1
126	0.9721330275229356	-0.0005912212851361	1.0406951589009394	0.4038109981859396	0.0148216949845812	0.0002388340008285	47	apply	Skin	LZTR1
127	0.971647421973248	-0.0004856055496877	1.0350891267459208	0.4006707018204875	0.0140806102353521	0.0002543095480442	48	apply	Skin	LZTR1
128	0.9734646581691772	0.0018172361959293	0.872971751798292	0.98524867817676	0.0133765797235845	0.0002388340008285	48	refuse	Skin	LZTR1
129	0.9705282248923148	-0.0011191970809332	1.0920667529868424	0.844876619226723	0.0127077507374053	0.0002704199588423	49	apply	Skin	LZTR1
130	0.9697226458792296	-0.0008055790130852	1.06900594105891	0.1258081439469122	0.012072363200535	0.0002871764060153	50	apply	Skin	LZTR1
131	0.9694044594976008	-0.0003181863816286	1.0281322264291006	0.1464566572053605	0.0114687450405082	0.0003045899723523	51	apply	Skin	LZTR1
132	0.9709078364859426	0.0015033769883416	0.8711127223053358	0.5920360801188177	0.0108953077884828	0.0002871764060153	50	apply	Skin	LZTR1
133	0.9695574028308246	-0.0013504336551179	1.1393635810573044	0.6009007711334227	0.0103505423990587	0.0003045899723523	51	apply	Skin	LZTR1
134	0.967804607271718	-0.0017527955591065	1.1951314286232038	0.3250346732725121	0.0098330152791057	0.000322671651016	52	apply	Skin	LZTR1
135	0.9677007603085632	-0.0001038469631547	1.0111789167203924	0.535672156908189	0.0093413645151505	0.0003414323460422	53	apply	Skin	LZTR1
136	1.0	0.0322992396914367	0.0262618085117344	0.986740076394361	0.0088742962893929	0.0026028110359632	53	refuse	Skin	LZTR1
137	0.9683018025559462	0.0006010422473829	0.9311889251557836	0.8601153958760835	0.0084305814749233	0.000322671651016	52	apply	Skin	LZTR1
138	0.9674958540630182	-0.000805948492928	1.1058670568042714	0.5858233985127188	0.0080090524011771	0.0003414323460422	53	apply	Skin	LZTR1
139	0.9691923397169026	0.0016964856538843	0.8001392568515319	0.6601853440424877	0.0076085997811183	0.0003608828726982	54	apply	Skin	LZTR1
140	0.9694114012050054	0.0002190614881028	0.9701480086815588	0.7205250295912902	0.0072281697920623	0.0003810339579462	55	apply	Skin	LZTR1
141	0.9684468497906668	-0.0009645514143385	1.1508107761168682	0.54803049865645	0.0068667613024592	0.0004018962407951	56	apply	Skin	LZTR1
142	0.9692181407757028	0.0007712909850361	0.8884880455238785	0.1985297336663456	0.0065234232373363	0.0003810339579462	55	apply	Skin	LZTR1
143	0.968359198433027	-0.0008589423426759	1.1486651363331175	0.3275147209171836	0.0061972520754694	0.0004018962407951	56	apply	Skin	LZTR1
144	0.969307131280389	0.000947932847362	0.8512829410245141	0.2305257076496055	0.005887389471696	0.0003810339579462	55	apply	Skin	LZTR1
145	0.9710170462053472	0.0017099149249583	0.7365906173111558	0.5473179169273865	0.0055930199981112	0.0004018962407951	56	apply	Skin	LZTR1
146	0.9698523023457862	-0.0011647438595611	1.2450927752889511	0.4733675359348331	0.0053133689982056	0.0004234802728139	57	apply	Skin	LZTR1
147	0.9705372616984402	0.000684959352654	0.8731068789979703	0.5703669394926711	0.0050477005482953	0.0004018962407951	56	apply	Skin	LZTR1
148	0.9705352607029047	-2.000995535378358e-06	1.0004173683824886	0.4167361244274445	0.0047953155208806	0.0003810339579462	55	apply	Skin	LZTR1
149	0.9698742457045464	-0.0006610149983583	1.1561563805321495	0.7774248400964011	0.0045555497448365	0.0004018962407951	56	apply	Skin	LZTR1
150	0.9713352007469654	0.0014609550424189	0.7134972530816649	0.9886319797998876	0.0043277722575947	0.0003810339579462	56	refuse	Skin	LZTR1
151	0.9702897213508028	0.0004154756462562	0.9038833680530952	0.4144365083766371	0.004111383644715	0.0089278641938229	55	apply	Skin	LZTR1
152	0.9684739774425872	-0.0018157439082153	1.591826778079849	0.8215497756001005	0.0039058144624792	0.0092436407846686	56	apply	Skin	LZTR1
153	0.967304160881444	-0.0011698165611433	1.3706292355585736	0.2177934680425403	0.0037105237393552	0.009564373894208	57	apply	Skin	LZTR1
154	0.967704210147535	0.000400049266091	0.892713808831073	0.5650936731770364	0.0035249975523875	0.0092436407846686	56	apply	Skin	LZTR1
155	0.96677564725634	-0.000928562891195	1.3195445117764155	0.5846467766598639	0.0033487476747681	0.009564373894208	57	apply	Skin	LZTR1
156	0.9671040964710056	0.0003284492146654	0.9019074441095	0.8679778206324259	0.0031813102910297	0.0092436407846686	56	apply	Skin	LZTR1
157	0.9682338567355988	0.0011297602645934	0.6881042372459626	0.5694028718916283	0.0030222447764782	0.0089278641938229	55	apply	Skin	LZTR1
158	0.9682173049383286	-1.655179727033662e-05	1.0057815508719692	0.944648940532604	0.0028711325376543	0.0083112856449428	53	apply	Skin	LZTR1
159	0.9694634971342666	0.001246192195938	0.6332523065562963	0.2877115689731332	0.0027275759107716	0.0080105364637049	52	apply	Skin	LZTR1
160	0.9679563492063492	-0.0015071479279173	1.7889727246745888	0.6757857250345611	0.002591197115233	0.0077148493559712	51	apply	Skin	LZTR1
161	0.9684273232724384	0.0004709740660892	0.8258636966989871	0.2147289893195819	0.0024616372594713	0.0074242509485053	50	apply	Skin	LZTR1
162	0.9666118261879416	-0.0018154970844969	2.173486858989617	0.5201709821796948	0.0023385553964978	0.0077148493559712	51	apply	Skin	LZTR1
163	0.9677260165811292	0.0011141903931876	0.6056095136013424	0.4402730507482066	0.0022216276266729	0.0074242509485053	50	apply	Skin	LZTR1
164	0.9658576917465104	-0.0018683248346187	2.4235486109688407	0.0034394170393292	0.0021105462453392	0.0077148493559712	51	apply	Skin	LZTR1
165	0.9656154828568622	-0.0002422088896482	1.1284006746294	0.968993811318587	0.0020050189330723	0.0074242509485053	50	apply	Skin	LZTR1
166	0.9665057629790168	0.0008902801221546	0.6266321633676064	0.1597801169182239	0.0019047679864187	0.007138767966872	49	apply	Skin	LZTR1
167	0.9662573521824374	-0.0002484107965794	1.1471484018979416	0.3700731077370428	0.0018095295870977	0.0065832556617286	47	apply	Skin	LZTR1
168	0.9679739591536723	0.0017166069712351	0.3684032899567561	0.749581170284863	0.0017190531077428	0.0063132802718023	47	refuse	Skin	LZTR1
169	0.9681822954951173	0.0019249433126797	0.3076769894091944	0.8921781671221914	0.0016331004523557	0.0063132802718023	47	refuse	Skin	LZTR1
170	0.9661363752621618	-0.0001209769202755	1.0810976955789502	0.1404612486641696	0.0015514454297379	0.0068584272317399	48	apply	Skin	LZTR1
171	0.9662904880551078	0.0001541127929459	0.9007179318855629	0.8440233310679406	0.001473873158251	0.0074242509485053	50	apply	Skin	LZTR1
172	0.96699182185437	0.0007013337992621	0.6059920010561207	0.6212173127536594	0.0014001795003384	0.007138767966872	50	refuse	Skin	LZTR1
173	0.966021066938498	-0.0002694211166096	1.224516777405137	0.6995428240271687	0.0013301705253215	0.0077148493559712	51	apply	Skin	LZTR1
174	0.9674620390455532	0.001440972107055	0.319718452921338	0.0936670497236488	0.0012636619990554	0.0074242509485053	50	apply	Skin	LZTR1
175	0.9691127385044588	0.0016506994589055	0.2528309664745903	0.4757277326952853	0.0012004788991027	0.007138767966872	50	refuse	Skin	LZTR1
176	0.9685109764577332	0.00104893741218	0.39861729634677	0.7948594236774176	0.0011404549541475	0.007138767966872	50	refuse	Skin	LZTR1
177	0.9670318919976522	-0.000430147047901	1.487389512243493	0.4690935008083632	0.0010834322064402	0.0077148493559712	51	apply	Skin	LZTR1
178	0.9678217821782178	0.0007898901805656	0.4642024129528947	0.8638202803245546	0.0010292605961181	0.0074242509485053	51	refuse	Skin	LZTR1
179	0.9667449139280124	-0.0002869780696396	1.3411056137773347	0.6015259172523212	0.0009777975663122	0.0080105364637049	52	apply	Skin	LZTR1
180	0.966878117282456	0.0001332033544435	0.8664093095097174	0.9681568862260352	0.0009289076879966	0.0083112856449428	52	refuse	Skin	LZTR1
181	0.9658177592718118	-0.0009271546562007	2.859495057138905	0.594785357464597	0.0008824623035968	0.0083112856449428	53	apply	Skin	LZTR1
182	0.96626693965097	0.0004491803791583	0.5852021692433163	0.0820768757895064	0.0008383391884169	0.0080105364637049	52	apply	Skin	LZTR1
183	0.966006216006216	-0.000260723644754	1.3873127719255307	0.5710812749659739	0.0007964222289961	0.0083112856449428	53	apply	Skin	LZTR1
184	0.966661778364374	0.000655562358158	0.4204385140692499	0.8291047800094538	0.0007566011175463	0.0080105364637049	53	refuse	Skin	LZTR1
185	0.9648236504818036	-0.0011825655244123	5.182358929072309	0.7477935163844763	0.000718771061669	0.0089278641938229	55	apply	Skin	LZTR1
186	0.9641393442622952	-0.0006843062195086	2.724154846484645	0.9259735946117302	0.0006828325085855	0.0092436407846686	56	apply	Skin	LZTR1
187	0.9624615667018492	-0.0016777775604457	13.281941547198342	0.2947738039929408	0.0006486908831562	0.009564373894208	57	apply	Skin	LZTR1
188	0.9635541367384944	0.0010925700366449	0.1698372105990924	0.9529378519502842	0.0006162563389984	0.0098900373718691	57	refuse	Skin	LZTR1
189	0.96253318910414	7.162240229063865e-05	0.8848486151630004	0.1441004309065927	0.0005854435220485	0.0092436407846686	56	apply	Skin	LZTR1
190	0.960890609874153	-0.001642579229987	19.170430862722966	0.0689818484221024	0.0005561713459461	0.009564373894208	57	apply	Skin	LZTR1
191	0.9603730730198616	-0.0005175368542912	2.6631521323183684	0.3682062442731054	0.0005283627786488	0.0004457965184626	58	apply	Skin	LZTR1
192	0.9600731191071772	-0.0002999539126845	1.817721248876016	0.5542814554736106	0.0005019446397163	0.0004688553555691	59	apply	Skin	LZTR1
193	0.959607616849394	-0.000465502257783	2.6543717760417955	0.671815129186956	0.0004768474077305	0.0004926670756842	60	apply	Skin	LZTR1
194	0.9611252197694864	0.0015176029200921	0.0350815625979555	0.5533138032924739	0.000453005037344	0.0004688553555691	60	refuse	Skin	LZTR1
195	0.9596979752801424	9.035843074822748e-05	0.8106145227060514	0.095039817336164	0.0004303547854768	0.0004688553555691	59	apply	Skin	LZTR1
