Times	Conductance score	Conductance score difference	Probability	Random number	Temperature	P value	Number of subnetwork members	Rotation decision	Tissue	Tissue-specific mutated genes
1788	0.6475409836065574	0.0041093482178174	0.0	0.9402873007268064	1.4045262543836528e-39	0.0039053298558766	37	refuse	Skin	GNAQ
1789	0.6703296703296703	0.0268980349409303	0.0	0.7976368164340066	1.33429994166447e-39	0.0039053298558766	37	refuse	Skin	GNAQ
1790	0.8850478967097043	0.2416162613209643	0.0	0.1760474529035581	1.2675849445812464e-39	0.0050422984170961	37	refuse	Skin	GNAQ
1791	0.6434316353887399	0.0	1.0	0.985796828834882	1.204205697352184e-39	0.0041218359739535	37	apply	Skin	GNAQ
1792	0.9277864992150706	0.2843548638263307	0.0	0.4304228952769481	1.1439954124845747e-39	0.0001365139319775	37	refuse	Skin	GNAQ
1793	0.7991071428571429	0.1556755074684029	0.0	0.7152478237950948	1.086795641860346e-39	0.0043438138438237	37	refuse	Skin	GNAQ
1794	0.9560408394781622	0.3126092040894223	0.0	0.2662627924453543	1.0324558597673287e-39	0.0001705818156331	37	refuse	Skin	GNAQ
1795	0.6455026455026455	0.0020710101139055	0.0	0.8136084054969216	9.808330667789624e-40	0.0043438138438237	37	refuse	Skin	GNAQ
1796	0.6489795918367347	0.0055479564479947	0.0	0.1618384840572828	9.31791413440014e-40	0.0039053298558766	37	refuse	Skin	GNAQ
1797	0.7779491133384734	0.1345174779497334	0.0	0.7958438315911879	8.852018427680134e-40	0.0001365139319775	37	refuse	Skin	GNAQ
1798	0.6525	0.00906836461126	0.0	0.2850335160776722	8.409417506296127e-40	0.0043438138438237	37	refuse	Skin	GNAQ
1799	0.8647721705046546	0.2213405351159146	0.0	0.8280398925246074	7.988946630981321e-40	0.0001365139319775	37	refuse	Skin	GNAQ
1800	0.6462395543175488	0.0028079189288088	0.0	0.4823349490355655	7.589499299432255e-40	0.0039053298558766	37	refuse	Skin	GNAQ
1801	0.6674937965260546	0.0240621611373146	0.0	0.6722554756210004	7.210024334460641e-40	0.0001262343161389	37	refuse	Skin	GNAQ
1802	0.9560408394781622	0.3126092040894223	0.0	0.6620301185366588	6.849523117737609e-40	0.0001705818156331	37	refuse	Skin	GNAQ
1803	0.70995670995671	0.06652507456797	0.0	0.1993954738342404	6.507046961850728e-40	0.0043438138438237	37	refuse	Skin	GNAQ
1804	0.6674937965260546	0.0240621611373146	0.0	0.1127469039899407	6.181694613758191e-40	0.0001262343161389	37	refuse	Skin	GNAQ
1805	0.6437994722955145	0.0003678369067745	0.0	0.7298252313038168	5.872609883070281e-40	0.0043438138438237	37	refuse	Skin	GNAQ
1806	0.6486486486486487	0.0052170132599087	0.0	0.0564423813439478	5.5789793889167665e-40	0.0039053298558766	37	refuse	Skin	GNAQ
1807	0.9456948910325116	0.3022632556437716	0.0	0.261075945458009	5.300030419470928e-40	0.0001705818156331	37	refuse	Skin	GNAQ
1808	0.8797057550843791	0.2362741196956391	0.0	0.7893514212216864	5.035028898497381e-40	0.0001586757263544	37	refuse	Skin	GNAQ
1809	0.8885298869143781	0.2450982515256381	0.0	0.2678117682302835	4.783277453572512e-40	0.0050422984170961	37	refuse	Skin	GNAQ
1810	0.9178621659634316	0.2744305305746918	0.0	0.5404488302464397	4.544113580893886e-40	0.0001705818156331	37	refuse	Skin	GNAQ
1811	0.876066457117198	0.232634821728458	0.0	0.8534698087031312	4.3169079018491915e-40	0.0050422984170961	37	refuse	Skin	GNAQ
1812	0.6738609112709832	0.0304292758822433	0.0	0.807441748632638	4.101062506756732e-40	0.0043438138438237	37	refuse	Skin	GNAQ
1813	0.6565096952908587	0.0130780599021187	0.0	0.4913687183398185	3.896009381418896e-40	0.003694323595211	37	refuse	Skin	GNAQ
1814	0.8768539325842697	0.2334222971955297	0.0	0.8472778057299167	3.701208912347951e-40	0.0001586757263544	37	refuse	Skin	GNAQ
1815	0.6434316353887399	0.0	1.0	0.7722307733136413	3.5161484667305524e-40	0.0041218359739535	37	apply	Skin	GNAQ
1816	0.6703296703296703	0.0268980349409303	0.0	0.0369384583156022	3.340341043394025e-40	0.0039053298558766	37	refuse	Skin	GNAQ
1817	0.6435374149659864	0.0001057795772464	0.0	0.3844054998763941	3.173323991224324e-40	0.0039053298558766	37	refuse	Skin	GNAQ
1818	0.9076305220883534	0.2641988866996134	0.0	0.9039889293492744	3.0146577916631075e-40	0.0001705818156331	37	refuse	Skin	GNAQ
1819	0.6532593619972261	0.0098277266084861	0.0	0.5367694426087954	2.863924902079952e-40	0.0039053298558766	37	refuse	Skin	GNAQ
1820	0.6558265582655827	0.0123949228768427	0.0	0.8340233225841678	2.720728656975954e-40	0.0039053298558766	37	refuse	Skin	GNAQ
1821	0.6507115135834411	0.0072798781947012	0.0	0.2725635741303397	2.584692224127156e-40	0.0043438138438237	37	refuse	Skin	GNAQ
1822	0.6473755047106325	0.0039438693218926	0.0	0.0380757285831039	2.4554576129207983e-40	0.0039053298558766	37	refuse	Skin	GNAQ
1823	0.6562922868741543	0.0128606514854143	0.0	0.5171136254478766	2.3326847322747583e-40	0.0039053298558766	37	refuse	Skin	GNAQ
1824	0.6434316353887399	0.0	1.0	0.5487557231846416	2.21605049566102e-40	0.0041218359739535	37	apply	Skin	GNAQ
1825	0.645466847090663	0.0020352117019231	0.0	0.7280230100516869	2.105247970877969e-40	0.0039053298558766	37	refuse	Skin	GNAQ
1826	0.6434316353887399	0.0	1.0	0.2087791187208412	1.99998557233407e-40	0.0041218359739535	37	apply	Skin	GNAQ
1827	0.6562922868741543	0.0128606514854143	0.0	0.7513563911635116	1.899986293717367e-40	0.0039053298558766	37	refuse	Skin	GNAQ
1828	0.8696268304204062	0.2261951950316663	0.0	0.9847669337823224	1.8049869790314983e-40	0.0048040729200099	37	refuse	Skin	GNAQ
1829	0.8689622190339551	0.2255305836452151	0.0	0.2018484470228149	1.7147376300799234e-40	0.0048040729200099	37	refuse	Skin	GNAQ
1830	0.8696268304204062	0.2261951950316663	0.0	0.6502586193421137	1.6290007485759272e-40	0.0048040729200099	37	refuse	Skin	GNAQ
1831	0.654320987654321	0.010889352265581	0.0	0.0742907784127644	1.547550711147131e-40	0.0039053298558766	37	refuse	Skin	GNAQ
1832	0.6544766708701135	0.0110450354813735	0.0	0.4889538458412739	1.4701731755897743e-40	0.0043438138438237	37	refuse	Skin	GNAQ
1833	0.6525	0.00906836461126	0.0	0.9003495191733377	1.3966645168102855e-40	0.0043438138438237	37	refuse	Skin	GNAQ
1834	0.6456375838926175	0.0022059485038775	0.0	0.0621929036424138	1.3268312909697714e-40	0.0039053298558766	37	refuse	Skin	GNAQ
1835	0.6558265582655827	0.0123949228768427	0.0	0.0751021223404749	1.2604897264212828e-40	0.0039053298558766	37	refuse	Skin	GNAQ
1836	0.6486486486486487	0.0052170132599087	0.0	0.7739565292167038	1.1974652401002186e-40	0.0039053298558766	37	refuse	Skin	GNAQ
1837	0.9277864992150706	0.2843548638263307	0.0	0.5440139876860215	1.1375919780952074e-40	0.0001365139319775	37	refuse	Skin	GNAQ
1838	0.9242675511332228	0.2808359157444828	0.0	0.6400880737668787	1.0807123791904472e-40	0.0001586757263544	37	refuse	Skin	GNAQ
1839	0.654421768707483	0.0109901333187431	0.0	0.324398819537567	1.0266767602309247e-40	0.0039053298558766	37	refuse	Skin	GNAQ
1840	0.6456375838926175	0.0022059485038775	0.0	0.8767129584900708	9.753429222193786e-41	0.0039053298558766	37	refuse	Skin	GNAQ
1841	0.9059065934065934	0.2624749580178535	0.0	0.9460057275573488	9.265757761084095e-41	0.0048040729200099	37	refuse	Skin	GNAQ
1842	0.6558265582655827	0.0123949228768427	0.0	0.5545924712971839	8.80246987302989e-41	0.0039053298558766	37	refuse	Skin	GNAQ
1843	0.6551724137931034	0.0117407784043634	0.0	0.9246446766160172	8.362346379378393e-41	0.0043438138438237	37	refuse	Skin	GNAQ
1844	0.8647721705046546	0.2213405351159146	0.0	0.3868505413237041	7.944229060409475e-41	0.0001365139319775	37	refuse	Skin	GNAQ
1845	0.6653061224489796	0.0218744870602396	0.0	0.6131829364111375	7.547017607389e-41	0.0039053298558766	37	refuse	Skin	GNAQ
1846	0.6512261580381471	0.0077945226494071	0.0	0.733892146479071	7.16966672701955e-41	0.0039053298558766	37	refuse	Skin	GNAQ
1847	0.8465877044557247	0.2031560690669848	0.0	0.3386683017304343	6.811183390668571e-41	0.0048040729200099	37	refuse	Skin	GNAQ
1848	0.6434316353887399	0.0	1.0	0.4890176002939549	6.470624221135142e-41	0.0041218359739535	37	apply	Skin	GNAQ
1849	0.8636363636363636	0.2202047282476237	0.0	0.8802872465183254	6.147093010078384e-41	0.0045712354606508	37	refuse	Skin	GNAQ
1850	0.7779491133384734	0.1345174779497334	0.0	0.6721373669233647	5.839738359574465e-41	0.0001365139319775	37	refuse	Skin	GNAQ
1851	0.6926605504587156	0.0492289150699756	0.0	0.1498821081097682	5.547751441595742e-41	0.0043438138438237	37	refuse	Skin	GNAQ
1852	0.654320987654321	0.010889352265581	0.0	0.813207632968707	5.270363869515956e-41	0.0039053298558766	37	refuse	Skin	GNAQ
1853	0.6699857752489331	0.0265541398601931	0.0	0.7960326272842464	5.006845676040158e-41	0.0039053298558766	37	refuse	Skin	GNAQ
1854	0.8656934306569343	0.2222617952681943	0.0	0.1074706179144029	4.756503392238148e-41	0.0048040729200099	37	refuse	Skin	GNAQ
1855	0.6469038208168643	0.0034721854281243	0.0	0.6160780816573939	4.518678222626241e-41	0.0043438138438237	37	refuse	Skin	GNAQ
1856	0.6657303370786517	0.0222987016899117	0.0	0.0251489541186255	4.2927443114949296e-41	0.0039053298558766	37	refuse	Skin	GNAQ
1857	0.6562922868741543	0.0128606514854143	0.0	0.5974662514709289	4.0781070959201826e-41	0.0039053298558766	37	refuse	Skin	GNAQ
1858	0.7012263099219621	0.0577946745332221	0.0	0.1719601889911687	3.8742017411241735e-41	0.0043438138438237	37	refuse	Skin	GNAQ
1859	0.785031847133758	0.141600211745018	0.0	0.7518922852775017	3.680491654067965e-41	0.0043438138438237	37	refuse	Skin	GNAQ
1860	0.6434316353887399	0.0	1.0	0.6822986743230458	3.4964670713645665e-41	0.0041218359739535	37	apply	Skin	GNAQ
1861	0.654421768707483	0.0109901333187431	0.0	0.7524779282216305	3.3216437177963377e-41	0.0039053298558766	37	refuse	Skin	GNAQ
1862	0.6653061224489796	0.0218744870602396	0.0	0.5424390923145372	3.155561531906521e-41	0.0039053298558766	37	refuse	Skin	GNAQ
1863	0.7991071428571429	0.1556755074684029	0.0	0.980055573198144	2.9977834553111945e-41	0.0043438138438237	37	refuse	Skin	GNAQ
1864	0.8620689655172413	0.2186373301285014	0.0	0.8952394863932982	2.847894282545635e-41	0.0001473237346085	37	refuse	Skin	GNAQ
1865	0.7026431718061674	0.0592115364174274	0.0	0.585943900003556	2.705499568418353e-41	0.0043438138438237	37	refuse	Skin	GNAQ
1866	0.6489795918367347	0.0055479564479947	0.0	0.4478316134919949	2.570224589997435e-41	0.0039053298558766	37	refuse	Skin	GNAQ
1867	0.6475409836065574	0.0041093482178174	0.0	0.0634038275024873	2.441713360497563e-41	0.0039053298558766	37	refuse	Skin	GNAQ
1868	0.6532593619972261	0.0098277266084861	0.0	0.4287745246668103	2.3196276924726845e-41	0.0039053298558766	37	refuse	Skin	GNAQ
1869	0.654320987654321	0.010889352265581	0.0	0.5902202508632634	2.2036463078490502e-41	0.0039053298558766	37	refuse	Skin	GNAQ
1870	0.6674937965260546	0.0240621611373146	0.0	0.4403880375642394	2.0934639924565974e-41	0.0001262343161389	37	refuse	Skin	GNAQ
1871	0.7058823529411765	0.0624507175524365	0.0	0.9533794975777984	1.988790792833768e-41	0.0045712354606508	37	refuse	Skin	GNAQ
1872	0.693012600229095	0.0495809648403551	0.0	0.2307974981541275	1.8893512531920791e-41	0.0043438138438237	37	refuse	Skin	GNAQ
1873	0.6487549148099607	0.0053232794212207	0.0	0.5193130230578432	1.7948836905324749e-41	0.0043438138438237	37	refuse	Skin	GNAQ
1874	0.6451612903225806	0.0017296549338406	0.0	0.0574527418397675	1.705139506005851e-41	0.0039053298558766	37	refuse	Skin	GNAQ
1875	0.6914539400665927	0.0480223046778527	0.0	0.5213811445810024	1.6198825307055587e-41	0.0043438138438237	37	refuse	Skin	GNAQ
1876	0.6565096952908587	0.0130780599021187	0.0	0.2704691217569824	1.5388884041702807e-41	0.003694323595211	37	refuse	Skin	GNAQ
1877	0.6627906976744186	0.0193590622856786	0.0	0.8113910510628716	1.4619439839617666e-41	0.0039053298558766	37	refuse	Skin	GNAQ
1878	0.785031847133758	0.141600211745018	0.0	0.6812056611251509	1.388846784763678e-41	0.0043438138438237	37	refuse	Skin	GNAQ
1879	0.9300536255537422	0.2866219901650022	0.0	0.8012969678380555	1.3194044455254942e-41	0.0001473237346085	37	refuse	Skin	GNAQ
1880	0.9277864992150706	0.2843548638263307	0.0	0.2553657487011493	1.2534342232492194e-41	0.0001365139319775	37	refuse	Skin	GNAQ
1881	0.785031847133758	0.141600211745018	0.0	0.1214099674483688	1.1907625120867582e-41	0.0043438138438237	37	refuse	Skin	GNAQ
1882	0.6473755047106325	0.0039438693218926	0.0	0.9606467373384522	1.1312243864824204e-41	0.0039053298558766	37	refuse	Skin	GNAQ
1883	0.785031847133758	0.141600211745018	0.0	0.4271507722130224	1.0746631671582992e-41	0.0043438138438237	37	refuse	Skin	GNAQ
1884	0.8689622190339551	0.2255305836452151	0.0	0.7852370160186897	1.020930008800384e-41	0.0048040729200099	37	refuse	Skin	GNAQ
1885	0.6544766708701135	0.0110450354813735	0.0	0.2701249052525628	9.698835083603648e-42	0.0043438138438237	37	refuse	Skin	GNAQ
1886	0.8647721705046546	0.2213405351159146	0.0	0.8793823426250365	9.213893329423466e-42	0.0001365139319775	37	refuse	Skin	GNAQ
1887	0.654320987654321	0.010889352265581	0.0	0.93662544033904	8.753198662952291e-42	0.0039053298558766	37	refuse	Skin	GNAQ
1888	0.8647721705046546	0.2213405351159146	0.0	0.1410663408534448	8.315538729804676e-42	0.0001365139319775	37	refuse	Skin	GNAQ
1889	0.6435374149659864	0.0001057795772464	0.0	0.9987045486099096	7.899761793314443e-42	0.0039053298558766	37	refuse	Skin	GNAQ
1890	0.6562073669849932	0.0127757315962532	0.0	0.296667460047032	7.504773703648721e-42	0.0039053298558766	37	refuse	Skin	GNAQ
1891	0.9300536255537422	0.2866219901650022	0.0	0.3942577107086846	7.129535018466284e-42	0.0001473237346085	37	refuse	Skin	GNAQ
1892	0.6486486486486487	0.0052170132599087	0.0	0.967625537263579	6.77305826754297e-42	0.0039053298558766	37	refuse	Skin	GNAQ
1893	0.6434316353887399	0.0	1.0	0.8598093392425366	6.434405354165821e-42	0.0041218359739535	37	apply	Skin	GNAQ
1894	0.9059065934065934	0.2624749580178535	0.0	0.0951540239034123	6.112685086457529e-42	0.0048040729200099	37	refuse	Skin	GNAQ
1895	0.9059065934065934	0.2624749580178535	0.0	0.9602687571695006	5.807050832134653e-42	0.0048040729200099	37	refuse	Skin	GNAQ
1896	0.6434316353887399	0.0	1.0	0.8649466457717154	5.51669829052792e-42	0.0041218359739535	37	apply	Skin	GNAQ
1897	0.6568501920614597	0.0134185566727197	0.0	0.5395606802733033	5.2408633760015226e-42	0.0043438138438237	37	refuse	Skin	GNAQ
1898	0.6674937965260546	0.0240621611373146	0.0	0.8035105046334642	4.978820207201447e-42	0.0001262343161389	37	refuse	Skin	GNAQ
1899	0.8536324786324786	0.2102008432437386	0.0	0.4463348379443465	4.729879196841375e-42	0.0043438138438237	37	refuse	Skin	GNAQ
1900	0.6434316353887399	0.0	1.0	0.4317819081007461	4.493385236999306e-42	0.0041218359739535	37	apply	Skin	GNAQ
1901	0.9461291473421334	0.3026975119533934	0.0	0.7233039901850495	4.26871597514934e-42	0.0001365139319775	37	refuse	Skin	GNAQ
1902	0.6525	0.00906836461126	0.0	0.058481696033659	4.055280176391873e-42	0.0043438138438237	37	refuse	Skin	GNAQ
1903	0.6525	0.00906836461126	0.0	0.8366456080730345	3.852516167572279e-42	0.0043438138438237	37	refuse	Skin	GNAQ
1904	0.693012600229095	0.0495809648403551	0.0	0.4735551885186965	3.659890359193665e-42	0.0043438138438237	37	refuse	Skin	GNAQ
1905	0.652530779753762	0.009099144365022	0.0	0.3869860551577206	3.476895841233982e-42	0.0039053298558766	37	refuse	Skin	GNAQ
1906	0.6674876847290641	0.0240560493403241	0.0	0.0297938110509643	3.3030510491722826e-42	0.0045712354606508	37	refuse	Skin	GNAQ
1907	0.6612466124661247	0.0178149770773847	0.0	0.9929307601758832	3.1378984967136677e-42	0.0039053298558766	37	refuse	Skin	GNAQ
1908	0.6699857752489331	0.0265541398601931	0.0	0.2552844842397793	2.981003571877985e-42	0.0039053298558766	37	refuse	Skin	GNAQ
1909	0.6738609112709832	0.0304292758822433	0.0	0.7056706918592168	2.8319533932840854e-42	0.0043438138438237	37	refuse	Skin	GNAQ
1910	0.6914539400665927	0.0480223046778527	0.0	0.496129138505923	2.690355723619881e-42	0.0043438138438237	37	refuse	Skin	GNAQ
1911	0.6703296703296703	0.0268980349409303	0.0	0.8173851367790563	2.555837937438887e-42	0.0039053298558766	37	refuse	Skin	GNAQ
1912	0.771135781383433	0.127704145994693	0.0	0.9401969661919566	2.4280460405669425e-42	0.0043438138438237	37	refuse	Skin	GNAQ
1913	0.6657303370786517	0.0222987016899117	0.0	0.0490068464555635	2.3066437385385957e-42	0.0039053298558766	37	refuse	Skin	GNAQ
1914	0.625	-0.0184316353887399	1.0	0.0908950390629901	2.1913115516116656e-42	0.0896865469661277	37	refuse	Skin	GNAQ
1915	0.70995670995671	0.06652507456797	0.0	0.0698295616065545	2.0817459740310825e-42	0.0043438138438237	37	refuse	Skin	GNAQ
1916	0.6487549148099607	0.0053232794212207	0.0	0.8345199191840594	1.977658675329528e-42	0.0043438138438237	37	refuse	Skin	GNAQ
1917	0.6695226438188494	0.0260910084301094	0.0	0.0658261700193161	1.8787757415630517e-42	0.0001365139319775	37	refuse	Skin	GNAQ
1918	0.6473755047106325	0.0039438693218926	0.0	0.3514399524324982	1.784836954484899e-42	0.0039053298558766	37	refuse	Skin	GNAQ
1919	0.6434316353887399	0.0	1.0	0.1913690258759285	1.6955951067606538e-42	0.0041218359739535	37	apply	Skin	GNAQ
1920	0.6612466124661247	0.0178149770773847	0.0	0.3388554594730496	1.610815351422621e-42	0.0039053298558766	37	refuse	Skin	GNAQ
1921	0.6517719568567026	0.0083403214679627	0.0	0.0776087540294251	1.53027458385149e-42	0.0039053298558766	37	refuse	Skin	GNAQ
1922	0.9461291473421334	0.3026975119533934	0.0	0.0431153921655647	1.4537608546589154e-42	0.0001365139319775	37	refuse	Skin	GNAQ
1923	0.6434316353887399	0.0	1.0	0.1320871679220613	1.3810728119259696e-42	0.0041218359739535	37	apply	Skin	GNAQ
1924	0.6674937965260546	0.0240621611373146	0.0	0.5565367822052847	1.3120191713296709e-42	0.0001262343161389	37	refuse	Skin	GNAQ
1925	0.6434316353887399	0.0	1.0	0.4510368456921247	1.2464182127631873e-42	0.0041218359739535	37	apply	Skin	GNAQ
1926	0.6434316353887399	0.0	1.0	0.6660128466718217	1.1840973021250278e-42	0.0041218359739535	37	apply	Skin	GNAQ
1927	0.9035639412997905	0.2601323059110504	0.0	0.2012456827936922	1.1248924370187764e-42	0.005285884247247	37	refuse	Skin	GNAQ
1928	0.625	-0.0184316353887399	1.0	0.906022698679806	1.0686478151678377e-42	0.0896865469661277	37	refuse	Skin	GNAQ
1929	0.6434316353887399	0.0	1.0	0.3229404472956353	1.0152154244094457e-42	0.0041218359739535	37	apply	Skin	GNAQ
1930	0.9362823745129498	0.2928507391242099	0.0	0.6714202624222477	9.644546531889735e-43	0.0001830538173821	37	refuse	Skin	GNAQ
1931	0.6434316353887399	0.0	1.0	0.182577425572193	9.162319205295249e-43	0.0041218359739535	37	apply	Skin	GNAQ
1932	0.6435374149659864	0.0001057795772464	0.0	0.1421048797122567	8.704203245030484e-43	0.0039053298558766	37	refuse	Skin	GNAQ
1933	0.645466847090663	0.0020352117019231	0.0	0.5911891962898028	8.26899308277896e-43	0.0039053298558766	37	refuse	Skin	GNAQ
1934	0.6456375838926175	0.0022059485038775	0.0	0.0437061365919131	7.855543428640011e-43	0.0039053298558766	37	refuse	Skin	GNAQ
1935	0.9158793050899116	0.2724476697011717	0.0	0.8085341987305218	7.462766257208011e-43	0.0001705818156331	37	refuse	Skin	GNAQ
1936	0.6544766708701135	0.0110450354813735	0.0	0.0356897400019893	7.089627944347609e-43	0.0043438138438237	37	refuse	Skin	GNAQ
1937	0.6889897843359818	0.0455581489472418	0.0	0.4831116221413195	6.7351465471302296e-43	0.0043438138438237	37	refuse	Skin	GNAQ
1938	0.6544766708701135	0.0110450354813735	0.0	0.0689283720641307	6.398389219773719e-43	0.0043438138438237	37	refuse	Skin	GNAQ
1939	0.8388235294117647	0.1953918940230248	0.0	0.4014089357683094	6.078469758785032e-43	0.0043438138438237	37	refuse	Skin	GNAQ
1940	0.6462395543175488	0.0028079189288088	0.0	0.9658728895388036	5.77454627084578e-43	0.0039053298558766	37	refuse	Skin	GNAQ
1941	0.654421768707483	0.0109901333187431	0.0	0.4476362554019834	5.4858189573034894e-43	0.0039053298558766	37	refuse	Skin	GNAQ
1942	0.9598853868194842	0.3164537514307443	0.0	0.5498933258962506	5.2115280094383164e-43	0.0001705818156331	37	refuse	Skin	GNAQ
1943	0.6434316353887399	0.0	1.0	0.551939278210129	4.9509516089664e-43	0.0041218359739535	37	apply	Skin	GNAQ
1944	0.9027291812456264	0.2592975458568863	0.0	0.9641026691222808	4.703404028518079e-43	0.0050422984170961	37	refuse	Skin	GNAQ
1945	0.9128526645768024	0.2694210291880625	0.0	0.1425976659595608	4.4682338270921755e-43	0.0050422984170961	37	refuse	Skin	GNAQ
1946	0.6653061224489796	0.0218744870602396	0.0	0.4657577829256486	4.2448221357375665e-43	0.0039053298558766	37	refuse	Skin	GNAQ
1947	0.6455026455026455	0.0020710101139055	0.0	0.8137455028586718	4.032581028950687e-43	0.0043438138438237	37	refuse	Skin	GNAQ
1948	0.6699857752489331	0.0265541398601931	0.0	0.3243108002328392	3.830951977503153e-43	0.0039053298558766	37	refuse	Skin	GNAQ
1949	0.6507115135834411	0.0072798781947012	0.0	0.5600905608144622	3.6394043786279955e-43	0.0043438138438237	37	refuse	Skin	GNAQ
1950	0.9598853868194842	0.3164537514307443	0.0	0.7831714689375964	3.4574341596965947e-43	0.0001705818156331	37	refuse	Skin	GNAQ
1951	0.9158793050899116	0.2724476697011717	0.0	0.2071063554612778	3.2845624517117653e-43	0.0001705818156331	37	refuse	Skin	GNAQ
1952	0.6456375838926175	0.0022059485038775	0.0	0.0083766452106299	3.120334329126177e-43	0.0039053298558766	37	refuse	Skin	GNAQ
1953	0.8781264211005002	0.2346947857117602	0.0	0.3036000285960223	2.9643176126698682e-43	0.0043438138438237	37	refuse	Skin	GNAQ
1954	0.6662068965517242	0.0227752611629842	0.0	0.4817232663440328	2.8161017320363743e-43	0.0039053298558766	37	refuse	Skin	GNAQ
1955	0.9039607430774624	0.2605291076887224	0.0	0.6281867632537982	2.6752966454345557e-43	0.0050422984170961	37	refuse	Skin	GNAQ
1956	0.6657303370786517	0.0222987016899117	0.0	0.3196440895580049	2.5415318131628272e-43	0.0039053298558766	37	refuse	Skin	GNAQ
1957	0.9039607430774624	0.2605291076887224	0.0	0.2043805499051664	2.4144552225046858e-43	0.0050422984170961	37	refuse	Skin	GNAQ
1958	0.6456375838926175	0.0022059485038775	0.0	0.9855633043476396	2.293732461379452e-43	0.0039053298558766	37	refuse	Skin	GNAQ
1959	0.9598853868194842	0.3164537514307443	0.0	0.445672872354141	2.1790458383104786e-43	0.0001705818156331	37	refuse	Skin	GNAQ
1960	0.785031847133758	0.141600211745018	0.0	0.0684706596433161	2.0700935463949545e-43	0.0043438138438237	37	refuse	Skin	GNAQ
1961	0.6703296703296703	0.0268980349409303	0.0	0.2070998053963848	1.9665888690752067e-43	0.0039053298558766	37	refuse	Skin	GNAQ
1962	0.6495956873315364	0.0061640519427964	0.0	0.7550445500816041	1.8682594256214465e-43	0.0039053298558766	37	refuse	Skin	GNAQ
1963	0.9277864992150706	0.2843548638263307	0.0	0.0405217790752528	1.7748464543403742e-43	0.0001365139319775	37	refuse	Skin	GNAQ
1964	0.6612466124661247	0.0178149770773847	0.0	0.7146921613468648	1.6861041316233553e-43	0.0039053298558766	37	refuse	Skin	GNAQ
1965	0.6434316353887399	0.0	1.0	0.5050617366787319	1.6017989250421873e-43	0.0041218359739535	37	apply	Skin	GNAQ
1966	0.7779491133384734	0.1345174779497334	0.0	0.086109010588613	1.5217089787900778e-43	0.0001365139319775	37	refuse	Skin	GNAQ
1967	0.659217877094972	0.0157862417062321	0.0	0.0343428944262588	1.445623529850574e-43	0.0039053298558766	37	refuse	Skin	GNAQ
1968	0.6558265582655827	0.0123949228768427	0.0	0.6295304875790663	1.373342353358045e-43	0.0039053298558766	37	refuse	Skin	GNAQ
1969	0.6627906976744186	0.0193590622856786	0.0	0.0181327726183124	1.3046752356901429e-43	0.0039053298558766	37	refuse	Skin	GNAQ
1970	0.6512261580381471	0.0077945226494071	0.0	0.5738361803237902	1.2394414739056357e-43	0.0039053298558766	37	refuse	Skin	GNAQ
1971	0.9282273603082852	0.2847957249195452	0.0	0.3685607614194763	1.1774694002103536e-43	0.0001365139319775	37	refuse	Skin	GNAQ
1972	0.6434316353887399	0.0	1.0	0.9931305714543016	1.1185959301998362e-43	0.0041218359739535	37	apply	Skin	GNAQ
1973	0.6227642276422765	-0.0206674077464634	1.0	0.4954167370256851	1.0626661336898441e-43	0.0873037353781569	37	refuse	Skin	GNAQ
1974	0.9049865229110512	0.2615548875223112	0.0	0.7576357763995573	1.0095328270053521e-43	0.0050422984170961	37	refuse	Skin	GNAQ
1975	0.6489795918367347	0.0055479564479947	0.0	0.9114680645675112	9.590561856550842e-44	0.0039053298558766	37	refuse	Skin	GNAQ
1976	0.6434316353887399	0.0	1.0	0.2645446358078106	9.1110337637233e-44	0.0041218359739535	37	apply	Skin	GNAQ
1977	0.6535859269282814	0.0101542915395415	0.0	0.744344965256635	8.655482075537133e-44	0.0039053298558766	37	refuse	Skin	GNAQ
1978	0.6532593619972261	0.0098277266084861	0.0	0.4803698492488455	8.222707971760276e-44	0.0039053298558766	37	refuse	Skin	GNAQ
1979	0.8781264211005002	0.2346947857117602	0.0	0.386803243788129	7.811572573172262e-44	0.0043438138438237	37	refuse	Skin	GNAQ
1980	0.8643907064959696	0.2209590711072296	0.0	0.0431005528428038	7.420993944513649e-44	0.0001365139319775	37	refuse	Skin	GNAQ
1981	0.9598853868194842	0.3164537514307443	0.0	0.9537850642953066	7.049944247287966e-44	0.0001705818156331	37	refuse	Skin	GNAQ
1982	0.6738609112709832	0.0304292758822433	0.0	0.7322706431165513	6.697447034923569e-44	0.0043438138438237	37	refuse	Skin	GNAQ
1983	0.6612466124661247	0.0178149770773847	0.0	0.263928346268895	6.362574683177389e-44	0.0039053298558766	37	refuse	Skin	GNAQ
1984	0.9018361581920904	0.2584045228033504	0.0	0.6358110475338269	6.04444594901852e-44	0.0050422984170961	37	refuse	Skin	GNAQ
1985	0.6489795918367347	0.0055479564479947	0.0	0.7465297957719811	5.742223651567594e-44	0.0039053298558766	37	refuse	Skin	GNAQ
1986	0.6926605504587156	0.0492289150699756	0.0	0.3313215985344523	5.455112468989214e-44	0.0043438138438237	37	refuse	Skin	GNAQ
1987	0.6683046683046683	0.0248730329159283	0.0	0.4443563541057262	5.182356845539753e-44	0.0043438138438237	37	refuse	Skin	GNAQ
