Times	Conductance score	Conductance score difference	Probability	Random number	Temperature	P value	Number of subnetwork members	Rotation decision	Tissue	Tissue-specific mutated genes
743	0.8260869565217391	0.0035800946736147	0.0	0.2564006122001254	2.66908457164421e-16	6.1534998188787234e-06	48	refuse	Skin	MAP2K1
744	0.82996632996633	0.0074594681182056	0.0	0.1142054447840694	2.535630343062e-16	7.283249133494127e-06	48	refuse	Skin	MAP2K1
745	0.8792682926829268	0.0567614308348024	0.0	0.2568612710900305	2.4088488259088993e-16	7.283249133494127e-06	48	refuse	Skin	MAP2K1
746	0.8250118877793629	0.0025050259312384	0.0	0.6290148033771652	2.288406384613454e-16	6.1534998188787234e-06	48	refuse	Skin	MAP2K1
747	0.8255865427180168	0.0030796808698924	0.0	0.2303567469832477	2.1739860653827807e-16	7.283249133494127e-06	48	refuse	Skin	MAP2K1
748	0.826743669480231	0.0042368076321066	0.0	0.4565945021622646	2.065286762113642e-16	7.283249133494127e-06	48	refuse	Skin	MAP2K1
749	0.8228882833787466	0.0003814215306222	0.0	0.9073314524858508	1.9620224240079599e-16	7.283249133494127e-06	48	refuse	Skin	MAP2K1
750	0.8228980322003577	0.0003911703522333	0.0	0.754920750856957	1.8639213028075616e-16	7.283249133494127e-06	48	refuse	Skin	MAP2K1
751	0.8273866923818708	0.0048798305337464	0.0	0.323848270522093	1.7707252376671835e-16	6.1534998188787234e-06	48	refuse	Skin	MAP2K1
752	0.8237723726480036	0.0012655107998792	0.0	0.3674278285325223	1.6821889757838243e-16	6.1534998188787234e-06	48	refuse	Skin	MAP2K1
753	0.8290672451193059	0.0065603832711814	0.0	0.1387476429238101	1.598079526994633e-16	1.481562712523435e-07	48	refuse	Skin	MAP2K1
754	0.8257645968489342	0.0032577350008098	0.0	0.1509770906056605	1.518175550644901e-16	6.1534998188787234e-06	48	refuse	Skin	MAP2K1
755	0.8732484076433121	0.0507415457951877	0.0	0.158626402564905	1.4422667731126563e-16	7.283249133494127e-06	48	refuse	Skin	MAP2K1
756	0.8302841572596341	0.0077772954115097	0.0	0.1390922381418519	1.3701534344570234e-16	7.283249133494127e-06	48	refuse	Skin	MAP2K1
757	0.8475371383893667	0.0250302765412423	0.0	0.2379383727341149	1.301645762734172e-16	7.283249133494127e-06	48	refuse	Skin	MAP2K1
758	0.8376313276026743	0.0151244657545499	0.0	0.3682828261007906	1.2365634745974634e-16	6.1534998188787234e-06	48	refuse	Skin	MAP2K1
759	0.8475371383893667	0.0250302765412423	0.0	0.2092989834237548	1.1747353008675902e-16	7.283249133494127e-06	48	refuse	Skin	MAP2K1
760	0.8290672451193059	0.0065603832711814	0.0	0.9917771999808208	1.1159985358242103e-16	1.481562712523435e-07	48	refuse	Skin	MAP2K1
761	0.8919346336320506	0.0694277717839262	0.0	0.5818566577529393	1.0601986090329999e-16	7.283249133494127e-06	48	refuse	Skin	MAP2K1
762	0.9148494288681204	0.0923425670199961	0.0	0.2734223739674054	1.0071886785813497e-16	7.283249133494127e-06	48	refuse	Skin	MAP2K1
763	0.8238819732595666	0.0013751114114421	0.0	0.5040507850213292	9.568292446522823e-17	6.1534998188787234e-06	48	refuse	Skin	MAP2K1
764	0.8237723726480036	0.0012655107998792	0.0	0.8870096197515098	9.089877824196682e-17	6.1534998188787234e-06	48	refuse	Skin	MAP2K1
765	0.821312238250349	-0.0011946235977753	1.0	0.9219055176786276	8.635383932986847e-17	6.1534998188787234e-06	47	apply	Skin	MAP2K1
766	0.8327556325823223	0.0114433943319732	0.0	0.7852850502352415	8.203614736337504e-17	6.700792573212334e-06	47	refuse	Skin	MAP2K1
767	0.8220502901353965	0.0007380518850474	0.0	0.4598698074166658	7.793433999520628e-17	5.639977513624459e-06	47	refuse	Skin	MAP2K1
768	0.8244824482448245	0.0031702099944754	0.0	0.8729491114120729	7.403762299544594e-17	6.700792573212334e-06	47	refuse	Skin	MAP2K1
769	0.8248106060606061	0.003498367810257	0.0	0.2254497224647116	7.033574184567364e-17	5.639977513624459e-06	47	refuse	Skin	MAP2K1
770	0.8225957049486461	0.001283466698297	0.0	0.7274219259780966	6.681895475338996e-17	5.639977513624459e-06	47	refuse	Skin	MAP2K1
771	0.8202459791863765	-0.0010662590639725	1.0	0.7962486480764641	6.347800701572047e-17	5.639977513624459e-06	46	apply	Skin	MAP2K1
772	0.8923465096719932	0.0721005304856167	0.0	0.7160331970154805	6.030410666493444e-17	6.1534998188787234e-06	46	refuse	Skin	MAP2K1
773	0.9156651908075056	0.0954192116211292	0.0	0.8514373278026041	5.728890133168772e-17	6.1534998188787234e-06	46	refuse	Skin	MAP2K1
774	0.8246383165278387	0.0043923373414621	0.0	0.1208568007911268	5.4424456265103325e-17	6.1534998188787234e-06	46	refuse	Skin	MAP2K1
775	0.8206572769953052	0.0004112978089286	0.0	0.902312124210182	5.1703233451848164e-17	6.1534998188787234e-06	46	refuse	Skin	MAP2K1
776	0.8331735378715245	0.0129275586851479	0.0	0.0594492260741832	4.911807177925576e-17	5.158856145863416e-06	46	refuse	Skin	MAP2K1
777	0.8204275534441805	0.0001815742578039	0.0	0.7580030407753844	4.6662168190292964e-17	5.158856145863416e-06	46	refuse	Skin	MAP2K1
778	0.8271968581246931	0.0069508789383165	0.0	0.7006300971575207	4.432905978077832e-17	5.158856145863416e-06	46	refuse	Skin	MAP2K1
779	0.82164421737111	0.0013982381847335	0.0	0.4154608755230105	4.21126067917394e-17	6.1534998188787234e-06	46	refuse	Skin	MAP2K1
780	0.8220183486238533	0.0017723694374767	0.0	0.7781461315477635	4.000697645215243e-17	6.1534998188787234e-06	46	refuse	Skin	MAP2K1
781	0.8202459791863765	0.0	1.0	0.6328562598802707	3.800662762954481e-17	5.639977513624459e-06	46	apply	Skin	MAP2K1
782	0.8220742150333016	0.001828235846925	0.0	0.9543866253474697	3.610629624806757e-17	5.158856145863416e-06	46	refuse	Skin	MAP2K1
783	0.8281960586154623	0.0079500794290857	0.0	0.3761597237646847	3.430098143566419e-17	5.158856145863416e-06	46	refuse	Skin	MAP2K1
784	0.8246628131021194	0.0044168339157428	0.0	0.7247432848662962	3.258593236388098e-17	5.158856145863416e-06	46	refuse	Skin	MAP2K1
785	0.8246402877697842	0.0043943085834076	0.0	0.8984353650277433	3.095663574568693e-17	6.1534998188787234e-06	46	refuse	Skin	MAP2K1
786	0.8209647495361782	0.0007187703498016	0.0	0.1843322830260914	2.940880395840258e-17	6.1534998188787234e-06	46	refuse	Skin	MAP2K1
787	0.8260869565217391	0.0058409773353625	0.0	0.1296287101646648	2.793836376048245e-17	5.158856145863416e-06	46	refuse	Skin	MAP2K1
788	0.8923465096719932	0.0721005304856167	0.0	0.713527300394519	2.6541445572458327e-17	6.1534998188787234e-06	46	refuse	Skin	MAP2K1
789	0.8669817690749494	0.0467357898885728	0.0	0.8267337900427654	2.521437329383541e-17	6.1534998188787234e-06	46	refuse	Skin	MAP2K1
790	0.8202459791863765	0.0	1.0	0.7697174812937108	2.3953654629143637e-17	5.639977513624459e-06	46	apply	Skin	MAP2K1
791	0.8331735378715245	0.0129275586851479	0.0	0.4845145956134941	2.2755971897686447e-17	5.158856145863416e-06	46	refuse	Skin	MAP2K1
792	0.8227474150664698	0.0025014358800932	0.0	0.92608325327455	2.161817330280213e-17	5.158856145863416e-06	46	refuse	Skin	MAP2K1
793	0.8693069306930693	0.0490609515066927	0.0	0.6523507306100393	2.053726463766202e-17	6.1534998188787234e-06	46	refuse	Skin	MAP2K1
794	0.9156651908075056	0.0954192116211292	0.0	0.3583006652276402	1.951040140577892e-17	6.1534998188787234e-06	46	refuse	Skin	MAP2K1
795	0.8220183486238533	0.0017723694374767	0.0	0.5828145427601337	1.853488133548997e-17	6.1534998188787234e-06	46	refuse	Skin	MAP2K1
796	0.8463395012067578	0.0260935220203812	0.0	0.5681176034088662	1.7608137268715468e-17	6.1534998188787234e-06	46	refuse	Skin	MAP2K1
797	0.8923465096719932	0.0721005304856167	0.0	0.3526143189084528	1.6727730405279698e-17	6.1534998188787234e-06	46	refuse	Skin	MAP2K1
798	0.8203928905519177	0.0001469113655411	0.0	0.1498497263246423	1.589134388501571e-17	6.1534998188787234e-06	46	refuse	Skin	MAP2K1
799	0.8203928905519177	0.0001469113655411	0.0	0.6288469314557639	1.5096776690764924e-17	6.1534998188787234e-06	46	refuse	Skin	MAP2K1
800	0.8206572769953052	0.0004112978089286	0.0	0.8017798107486852	1.434193785622668e-17	6.1534998188787234e-06	46	refuse	Skin	MAP2K1
801	0.8209966134494436	0.000750634263067	0.0	0.6276245025065355	1.3624840963415345e-17	5.158856145863416e-06	46	refuse	Skin	MAP2K1
802	0.8308505526189333	0.0106045734325567	0.0	0.0376853731040681	1.2943598915244576e-17	0.0002097423533165	46	refuse	Skin	MAP2K1
803	0.869669054930058	0.0494230757436814	0.0	0.5605703589450489	1.2296418969482349e-17	6.1534998188787234e-06	46	refuse	Skin	MAP2K1
804	0.8260869565217391	0.0058409773353625	0.0	0.2842463660710437	1.168159802100823e-17	6.1534998188787234e-06	46	refuse	Skin	MAP2K1
805	0.8453729012104647	0.0251269220240881	0.0	0.5717843755888163	1.1097518119957818e-17	1.1961273258541465e-07	46	refuse	Skin	MAP2K1
806	0.8790523690773068	0.0588063898909302	0.0	0.0564533345415376	1.0542642213959926e-17	6.1534998188787234e-06	46	refuse	Skin	MAP2K1
807	0.8260869565217391	0.0058409773353625	0.0	0.8709181096124784	1.001551010326193e-17	5.158856145863416e-06	46	refuse	Skin	MAP2K1
808	0.8278606965174129	0.0076147173310363	0.0	0.880876805333597	9.514734598098832e-18	5.158856145863416e-06	46	refuse	Skin	MAP2K1
809	0.8202459791863765	0.0	1.0	0.5680462643960323	9.038997868193893e-18	5.639977513624459e-06	46	apply	Skin	MAP2K1
810	0.829395274329195	0.0091492951428184	0.0	0.1510252741768057	8.587047974784195e-18	6.1534998188787234e-06	46	refuse	Skin	MAP2K1
811	0.8271383788625168	0.0068923996761403	0.0	0.2639191692783523	8.157695576044987e-18	1.1961273258541465e-07	46	refuse	Skin	MAP2K1
812	0.8814814814814815	0.0612355022951049	0.0	0.2431592394719292	7.749810797242737e-18	6.1534998188787234e-06	46	refuse	Skin	MAP2K1
813	0.8231098430813124	0.0028638638949358	0.0	0.6507268945858462	7.362320257380599e-18	5.158856145863416e-06	46	refuse	Skin	MAP2K1
814	0.8223938223938224	0.0021478432074458	0.0	0.9715933901880964	6.994204244511569e-18	0.0002097423533165	46	refuse	Skin	MAP2K1
815	0.8278606965174129	0.0076147173310363	0.0	0.9334881280356696	6.644494032285989e-18	5.158856145863416e-06	46	refuse	Skin	MAP2K1
816	0.8212447356106691	0.0009987564242925	0.0	0.6430605987535197	6.3122693306716894e-18	6.1534998188787234e-06	46	refuse	Skin	MAP2K1
