Times	Conductance score	Conductance score difference	Probability	Random number	Temperature	P value	Number of subnetwork members	Rotation decision	Tissue	Tissue-specific mutated genes
7689	0.9571536428841072	-0.0015405609799834	1.0	0.8665252736893185	4.94908224683829e-171	0.124715179234506	50	refuse	Skin	RAC1
7690	0.9471947194719472	-0.0114994843921434	1.0	0.3929579305117209	4.701628134496375e-171	0.1201211190361282	50	refuse	Skin	RAC1
7691	0.959847036328872	0.0011528324647812	0.0	0.4704480879762893	4.466546727771556e-171	0.1201211190361282	50	refuse	Skin	RAC1
7692	0.9592147894034686	0.0005205855393779	0.0	0.0036780821880812	4.243219391382978e-171	0.1201211190361282	50	refuse	Skin	RAC1
7693	0.9600959232613908	0.0014017193973002	0.0	0.6192505928195963	4.031058421813829e-171	0.1201211190361282	50	refuse	Skin	RAC1
7694	0.958210656282648	-0.0004835475814427	1.0	0.1791686018711024	3.829505500723137e-171	0.124715179234506	50	refuse	Skin	RAC1
7695	0.958210656282648	-0.0004835475814427	1.0	0.2323707532252769	3.63803022568698e-171	0.124715179234506	50	refuse	Skin	RAC1
7696	0.9591443438042012	0.0004501399401105	0.0	0.0749395995031347	3.4561287144026313e-171	0.1201211190361282	50	refuse	Skin	RAC1
7697	0.9600959232613908	0.0014017193973002	0.0	0.1514567697430549	3.283322278682499e-171	0.1201211190361282	50	refuse	Skin	RAC1
7698	0.9584317430325932	-0.0002624608314973	1.0	0.0780756169117683	3.1191561647483743e-171	0.124715179234506	50	refuse	Skin	RAC1
7699	0.9382999671808336	-0.020394236683257	1.0	0.4876934755936227	2.963198356510955e-171	0.1201211190361282	50	refuse	Skin	RAC1
7700	0.9583214387667712	-0.0003727650973193	1.0	0.6062056594888645	2.815038438685407e-171	0.124715179234506	50	refuse	Skin	RAC1
7701	0.9600732953997492	0.0013790915356586	0.0	0.3857318976570603	2.674286516751137e-171	0.1201211190361282	50	refuse	Skin	RAC1
7702	0.9590978593272173	0.0004036554631264	0.0	0.1701996259225545	2.54057219091358e-171	0.1201211190361282	50	refuse	Skin	RAC1
7703	0.9583214387667712	-0.0003727650973193	1.0	0.0696867508590965	2.413543581367901e-171	0.124715179234506	50	refuse	Skin	RAC1
7704	0.960133524082022	0.0014393202179312	0.0	0.3154318281542041	2.2928664022995054e-171	0.1201211190361282	50	refuse	Skin	RAC1
7705	0.9552014995313964	-0.0034927043326942	1.0	0.0232656552516995	2.1782230821845307e-171	0.124715179234506	50	refuse	Skin	RAC1
7706	0.9580446131941148	-0.0006495906699758	1.0	0.647992468053101	2.0693119280753043e-171	0.124715179234506	50	refuse	Skin	RAC1
7707	0.9599351330725936	0.001240929208503	0.0	0.4313588053371903	1.9658463316715385e-171	0.1201211190361282	50	refuse	Skin	RAC1
7708	0.9598655784925588	0.0011713746284681	0.0	0.7085699247246448	1.867554015087961e-171	0.1201211190361282	50	refuse	Skin	RAC1
7709	0.9585023106667924	-0.0001918931972982	1.0	0.5275635496089969	1.774176314333563e-171	0.124715179234506	50	refuse	Skin	RAC1
7710	0.9580446131941148	-0.0006495906699758	1.0	0.1961125823250524	1.6854674986168849e-171	0.124715179234506	50	refuse	Skin	RAC1
7711	0.9597405075367296	0.001046303672639	0.0	0.5027926005573004	1.601194123686041e-171	0.1201211190361282	50	refuse	Skin	RAC1
7712	0.9589763251222084	0.0002821212581177	0.0	0.545833931902669	1.5211344175017385e-171	0.1201211190361282	50	refuse	Skin	RAC1
7713	0.9607430103408656	0.0020488064767749	0.0	0.0976534691017869	1.4450776966266517e-171	0.1201211190361282	50	refuse	Skin	RAC1
7714	0.957787618957882	-0.0009065849062087	1.0	0.1620085088918088	1.372823811795319e-171	0.124715179234506	50	refuse	Skin	RAC1
7715	0.9580127291726038	-0.0006814746914868	1.0	0.3290146361276307	1.3041826212055531e-171	0.124715179234506	50	refuse	Skin	RAC1
7716	0.9552014995313964	-0.0034927043326942	1.0	0.3877694188880349	1.2389734901452752e-171	0.124715179234506	50	refuse	Skin	RAC1
7717	0.9581677077418134	-0.0005264961222772	1.0	0.3788168059174706	1.1770248156380113e-171	0.124715179234506	50	refuse	Skin	RAC1
7718	0.9593705293276108	0.0006763254635202	0.0	0.7222725450088451	1.118173574856111e-171	0.1201211190361282	50	refuse	Skin	RAC1
7719	0.9593253012048192	0.0006310973407286	0.0	0.4275865085742817	1.0622648961133054e-171	0.1201211190361282	50	refuse	Skin	RAC1
7720	0.9582033096926714	-0.0004908941714192	1.0	0.2278713431294524	1.0091516513076398e-171	0.124715179234506	50	refuse	Skin	RAC1
7721	0.9577130937707404	-0.0009811100933501	1.0	0.0901431626558363	9.586940687422579e-172	0.124715179234506	50	refuse	Skin	RAC1
7722	0.959580552907531	0.0008863490434403	0.0	0.2883955568694762	9.107593653051448e-172	0.1201211190361282	50	refuse	Skin	RAC1
7723	0.9552014995313964	-0.0034927043326942	1.0	0.9078265274874564	8.652213970398877e-172	0.124715179234506	50	refuse	Skin	RAC1
