Times	Tissue-specific mutated genes	Subnetwork member genes	Tissue
1887	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1888	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1889	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1890	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1891	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1892	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1893	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1894	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1895	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1896	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1897	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1898	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1899	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1900	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1901	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1902	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1903	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1904	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1905	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1906	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1907	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1908	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1909	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1910	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1911	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1912	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1913	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1914	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1915	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1916	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1917	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1918	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1919	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1920	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1921	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1922	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1923	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1924	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1925	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1926	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1927	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1928	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1929	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1930	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1931	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
1932	SF3B1	XAB2|SNRPA|INS|SF3B1|SNRPG|PRPF6|NUP133|CPSF6|SNRPB|NCBP1|CLASP1|TRRAP|BUD31|SIN3A|POLR2A|CDC5L|U2AF2|U2SURP|RBM25|CDC73|TERT|SNRPD2|DDX23|PLRG1|TXNL4A|PPIG|LUC7L|SF3B4|SNRPC|PRPF31|PNN|WBP11|SNRNP70|KDM1A|DHX15|SART3|SRSF6|CRNKL1|EFTUD2|SART1|RNPS1|SNRPA1|SF3A2|TPR|U2AF1|THRAP3|PRPF40A|CHERP|HNRNPL|SNRPB2	Skin
