AMBP	C8B
AMBP	C8G
AMBP	C9
AMBP	CFB
AMBP	CFH
AMBP	CFHR1
AMBP	CFHR2
AMBP	CFHR3
AMBP	CFI
AMBP	CLEC3B
AMBP	CP
AMBP	CPB2
AMBP	CPN2
AMBP	CYP4F2
AMBP	CYP8B1
AMBP	F2
AMBP	F11
AMBP	F12
AMBP	FGA
AMBP	FGB
AMBP	FGG
AMBP	GAMT
AMBP	GC
AMBP	GPLD1
AMBP	GYS2
AMBP	HABP2
AMBP	HP
AMBP	HPR
AMBP	HPX
AMBP	HRG
AMBP	IGFALS
AMBP	ITIH1
AMBP	ITIH2
AMBP	ITIH3
AMBP	ITIH4
AMBP	KLKB1
AMBP	KNG1
AMBP	LBP
AMBP	ORM1
AMBP	ORM2
AMBP	PLG
AMBP	PON1
AMBP	PON3
AMBP	PROC
AMBP	RBP4
AMBP	SERPINA1
AMBP	SERPINA3
AMBP	SERPINC1
AMBP	SERPIND1
AMBP	SERPINF1
AMBP	SERPINF2
AMBP	SERPING1
AMBP	SLC10A1
AMBP	SLC27A2
AMBP	SLC27A5
AMBP	TF
AMBP	TFR2
AMBP	TTR
AMBP	VTN
ANG	AEBP1
ANG	AKR1D1
ANG	APCS
ANG	APOA2
ANG	APOA4
ANG	APOA5
ANG	APOC2
ANG	APOC3
ANG	APOH
ANG	APOM
ANG	ASGR1
ANG	BGN
ANG	BHMT2
ANG	C6
ANG	C8B
ANG	COL5A1
ANG	CYP4A11
ANG	CYP4F2
ANG	CYP8B1
ANG	DAO
ANG	DPYS
ANG	F2
ANG	F7
ANG	GC
ANG	HABP2
ANG	HRG
ANG	HTRA1
ANG	ITIH1
ANG	ITIH2
ANG	KNG1
ANG	NR1H4
ANG	PLG
ANG	PROC
ANG	RNASE4
ANG	RNH1
ANG	SERPINC1
ANG	SERPINF1
ANG	SERPINF2
ANG	TF
ANG	TTR
APCS	ADH1C
APCS	AGT
APCS	ANGPTL2
APCS	ANKFY1
APCS	ANXA6
APCS	AOC3
APCS	AOX1
APCS	APOA2
APCS	APOB
APCS	APOC4
APCS	APOF
APCS	APOH
APCS	ASGR1
APCS	BGN
APCS	BST1
APCS	C1S
APCS	C2
APCS	C3
APCS	C4B
APCS	C4BPA
APCS	C4BPB
APCS	C5
APCS	C6
APCS	C8B
APCS	C8G
APCS	C9
APCS	CALD1
APCS	CES1
APCS	CFB
APCS	CFH
APCS	CFHR1
APCS	CFHR3
APCS	CFI
APCS	CNN1
APCS	CNRIP1
APCS	COL1A1
APCS	COL1A2
APCS	COL3A1
APCS	COL4A2
APCS	COL6A1
APCS	COL6A2
APCS	COL6A3
APCS	COL14A1
APCS	CPB2
APCS	CPN2
APCS	CYP4F11
APCS	CYP8B1
APCS	DCN
APCS	DPT
APCS	EFEMP1
APCS	EHD2
APCS	EMILIN1
APCS	ENG
APCS	EPB41L3
APCS	F2
APCS	F12
APCS	FBLN5
APCS	FBN1
APCS	FERMT1
APCS	FERMT2
APCS	FGA
APCS	FGB
APCS	FGG
APCS	FGL1
APCS	FMOD
APCS	GC
APCS	GNG2
APCS	GPX2
APCS	GPX3
APCS	HABP2
APCS	HPR
APCS	HPX
APCS	HSPB6
APCS	HSPG2
APCS	IGFBP4
APCS	ILK
APCS	ITIH1
APCS	ITIH2
APCS	ITIH3
APCS	ITIH4
APCS	ITSN1
APCS	KANK2
APCS	KLKB1
APCS	KNG1
APCS	LRP1
APCS	MASP2
APCS	MYLK
APCS	MYO1C
APCS	NEFH
APCS	NID1
APCS	NRP1
APCS	ORM1
APCS	ORM2
APCS	PALLD
APCS	PHLDB1
APCS	PLG
APCS	PON1
APCS	PPM1F
APCS	PPP3CB
APCS	PROS1
APCS	PRPH
APCS	PTRF
APCS	RSU1
APCS	SERPINA1
APCS	SERPINA3
APCS	SERPINA10
APCS	SERPINC1
APCS	SERPINE2
APCS	SERPINF1
APCS	SERPINF2
APCS	SLC13A5
APCS	SLC27A2
APCS	SNX18
APCS	SORBS2
APCS	SORBS3
APCS	STAT5B
APCS	STOM
APCS	SYNPO
APCS	SYNPO2
APCS	TAGLN
APCS	TF
APCS	TFR2
APCS	TGFB1I1
APCS	TIMP3
APCS	TPM1
APCS	TTR
APCS	VIM
APCS	VWF
APOA1	A1CF
APOA1	ABCC6
APOA1	ABCC10
APOA1	ABHD6
APOA1	ABI1
APOA1	ACAP2
APOA1	ACBD3
APOA1	ACOT9
APOA1	ACSL3
APOA1	ACSL4
APOA1	ACTB
APOA1	ACTR1A
APOA1	ACTR2
APOA1	ACTR3
APOA1	ACTR10
APOA1	ADAM9
APOA1	ADAM10
APOA1	ADAM17
APOA1	ADAR
APOA1	ADD1
APOA1	ADPRH
APOA1	AFG3L2
APOA1	AGO1
APOA1	AGT
APOA1	AHCYL1
APOA1	AKIRIN2
APOA1	ALDH2
APOA1	ANAPC13
APOA1	ANGPTL2
APOA1	ANKFY1
APOA1	ANKRD11
APOA1	ANKRD13A
APOA1	ANKRD17
APOA1	ANKRD27
APOA1	ANKRD40
APOA1	ANKRD52
APOA1	ANXA2
APOA1	ANXA5
APOA1	ANXA7
APOA1	ANXA11
APOA1	AP1G1
APOA1	AP3B1
APOA1	AP3D1
APOA1	AP3M1
APOA1	APC
APOA1	API5
APOA1	APOA2
APOA1	APOA4
APOA1	APOB
APOA1	APOBEC3C
APOA1	APOBEC3F
APOA1	APOBEC3G
APOA1	APOC1
APOA1	APOC2
APOA1	APOC3
APOA1	APOC4
APOA1	APOE
APOA1	APOH
APOA1	APOL1
APOA1	APOM
APOA1	APP
APOA1	APPBP2
APOA1	APPL2
APOA1	AQR
APOA1	ARCN1
APOA1	AREL1
APOA1	ARF3
APOA1	ARFGEF1
APOA1	ARFIP1
APOA1	ARHGAP17
APOA1	ARHGAP18
APOA1	ARHGAP22
APOA1	ARHGAP31
APOA1	ARL6IP5
APOA1	ARL8B
APOA1	ARPC1B
APOA1	ARPC3
APOA1	ARPC4
APOA1	ARPC5
APOA1	ASAH1
APOA1	ASB6
APOA1	ASPH
APOA1	ASXL2
APOA1	ATF6B
APOA1	ATG5
APOA1	ATIC
APOA1	ATL2
APOA1	ATL3
APOA1	ATP1A1
APOA1	ATP2C1
APOA1	ATP5C1
APOA1	ATP6AP2
APOA1	ATP6V1D
APOA1	ATP6V1E1
APOA1	ATP6V1G1
APOA1	ATP6V0A1
APOA1	ATP10D
APOA1	ATRN
APOA1	AZGP1
APOA1	AZIN1
APOA1	B4GALT5
APOA1	BAX
APOA1	BAZ1B
APOA1	BCAP29
APOA1	BCAR1
APOA1	BCL9
APOA1	BECN1
APOA1	BICD2
APOA1	BLMH
APOA1	BLVRA
APOA1	BMI1
APOA1	BMPR2
APOA1	BMS1
APOA1	BNIP3L
APOA1	BPTF
APOA1	BRD7
APOA1	BRIX1
APOA1	BRMS1L
APOA1	BROX
APOA1	BRPF3
APOA1	BTBD3
APOA1	BTBD7
APOA1	BTBD10
APOA1	BTD
APOA1	BTG3
APOA1	C1GALT1C1
APOA1	C1orf216
APOA1	C1QC
APOA1	C2
APOA1	C3
APOA1	C3orf38
APOA1	C4B
APOA1	C4BPA
APOA1	C5
APOA1	C5orf30
APOA1	C5orf51
APOA1	C6orf47
APOA1	C9
APOA1	C10orf76
APOA1	C12orf4
APOA1	C16orf62
APOA1	C20orf194
APOA1	CACNA2D1
APOA1	CAD
APOA1	CALHM2
APOA1	CAMSAP2
APOA1	CAND1
APOA1	CAP1
APOA1	CAPN7
APOA1	CAPZA2
APOA1	CASK
APOA1	CBL
APOA1	CCDC47
APOA1	CCDC93
APOA1	CCM2
APOA1	CCT4
APOA1	CCT7
APOA1	CCT8
APOA1	CD2AP
APOA1	CD2BP2
APOA1	CD58
APOA1	CD59
APOA1	CD86
APOA1	CD99L2
APOA1	CDC23
APOA1	CDC25B
APOA1	CDC27
APOA1	CDC42
APOA1	CDC42BPB
APOA1	CDC73
APOA1	CDC123
APOA1	CDCA4
APOA1	CDYL
APOA1	CELF2
APOA1	CEP135
APOA1	CEP170
APOA1	CERS2
APOA1	CETN2
APOA1	CFB
APOA1	CFH
APOA1	CFHR1
APOA1	CFL1
APOA1	CGRRF1
APOA1	CHAMP1
APOA1	CHL1
APOA1	CHM
APOA1	CHMP2B
APOA1	CHMP3
APOA1	CHMP4B
APOA1	CHMP6
APOA1	CHMP7
APOA1	CHST10
APOA1	CHURC1
APOA1	CLASP1
APOA1	CLASP2
APOA1	CLCN3
APOA1	CLIC1
APOA1	CLIP2
APOA1	CLSTN1
APOA1	CLTC
APOA1	CMTM3
APOA1	CMTM6
APOA1	CNDP2
APOA1	CNIH1
APOA1	CNIH4
APOA1	CNP
APOA1	CNRIP1
APOA1	COG3
APOA1	COG5
APOA1	COL1A1
APOA1	COL1A2
APOA1	COL3A1
APOA1	COL4A1
APOA1	COL4A2
APOA1	COL5A1
APOA1	COL5A2
APOA1	COL6A3
APOA1	COL14A1
APOA1	COL15A1
APOA1	COL16A1
APOA1	COLGALT1
APOA1	COMMD2
APOA1	COPA
APOA1	COPB1
APOA1	COPG2
APOA1	COPS3
APOA1	COPS7A
APOA1	COPS8
APOA1	CORO1A
APOA1	CORO1B
APOA1	CP
APOA1	CPN2
APOA1	CPNE2
APOA1	CPQ
APOA1	CPSF2
APOA1	CPXM1
APOA1	CRK
APOA1	CRKL
APOA1	CRMP1
APOA1	CRYBG3
APOA1	CSK
APOA1	CSNK1A1
APOA1	CSRNP2
APOA1	CSTF2
APOA1	CTCF
APOA1	CTNNA1
APOA1	CTNNB1
APOA1	CTNND1
APOA1	CTR9
APOA1	CTSO
APOA1	CTTN
APOA1	CTTNBP2NL
APOA1	CUL4B
APOA1	CWC27
APOA1	CXorf38
APOA1	CXorf56
APOA1	CYB5B
APOA1	CYB5R3
APOA1	CYB561A3
APOA1	CYFIP1
APOA1	CYP4A11
APOA1	CYP4F2
APOA1	DAXX
APOA1	DAZAP2
APOA1	DBR1
APOA1	DCAF7
APOA1	DCBLD2
APOA1	DCK
APOA1	DCLRE1B
APOA1	DCTN4
APOA1	DCTN5
APOA1	DCTPP1
APOA1	DDB1
APOA1	DDR1
APOA1	DDX1
APOA1	DDX19A
APOA1	DDX24
APOA1	DDX31
APOA1	DDX50
APOA1	DDX54
APOA1	DDX59
APOA1	DEAF1
APOA1	DENND4C
APOA1	DERL1
APOA1	DGCR2
APOA1	DHX8
APOA1	DHX9
APOA1	DHX40
APOA1	DHX57
APOA1	DIEXF
APOA1	DKC1
APOA1	DNAJB5
APOA1	DNAJC5
APOA1	DNAJC8
APOA1	DNAJC11
APOA1	DNAJC13
APOA1	DNM1L
APOA1	DNMT3A
APOA1	DOK1
APOA1	DPY19L1
APOA1	DPYSL3
APOA1	DSCR3
APOA1	DUSP7
APOA1	DVL2
APOA1	DYNC1H1
APOA1	DYNC1I2
APOA1	DYNLT1
APOA1	E2F6
APOA1	ECD
APOA1	EDEM2
APOA1	EHD1
APOA1	EHD2
APOA1	EHD4
APOA1	EIF2AK4
APOA1	EIF2B2
APOA1	EIF2S1
APOA1	EIF4G2
APOA1	EIF4G3
APOA1	ELOVL1
APOA1	ELOVL5
APOA1	EMC1
APOA1	EMILIN1
APOA1	ENDOD1
APOA1	ENG
APOA1	ENO1
APOA1	ENOX2
APOA1	ENPP5
APOA1	EP400
APOA1	EPB41L2
APOA1	EPDR1
APOA1	ERAL1
APOA1	ERC1
APOA1	ERCC2
APOA1	ERP44
APOA1	ESYT1
APOA1	ETFA
APOA1	ETV3
APOA1	EXOC2
APOA1	EXOC7
APOA1	EXT2
APOA1	EXTL3
APOA1	F2
APOA1	F11
APOA1	F12
APOA1	F13A1
APOA1	FABP2
APOA1	FADD
APOA1	FAF2
APOA1	FAM13B
APOA1	FAM49B
APOA1	FAM104A
APOA1	FAM120A
APOA1	FAM120AOS
APOA1	FAM175B
APOA1	FAM198B
APOA1	FAM208A
APOA1	FAM208B
APOA1	FAM213B
APOA1	FANCL
APOA1	FARSA
APOA1	FBN1
APOA1	FBXO18
APOA1	FBXO30
APOA1	FBXW11
APOA1	FCF1
APOA1	FCGR2A
APOA1	FGA
APOA1	FGB
APOA1	FGG
APOA1	FIG4
APOA1	FKBP9
APOA1	FKBP15
APOA1	FSCN1
APOA1	FYTTD1
APOA1	GALNT1
APOA1	GANAB
APOA1	GATAD2A
APOA1	GBF1
APOA1	GC
APOA1	GCC2
APOA1	GDE1
APOA1	GDI2
APOA1	GEMIN5
APOA1	GFM1
APOA1	GFM2
APOA1	GIT2
APOA1	GJC1
APOA1	GLIPR2
APOA1	GLYR1
APOA1	GM2A
APOA1	GMCL1
APOA1	GNA11
APOA1	GNA12
APOA1	GNA13
APOA1	GNAI3
APOA1	GNAQ
APOA1	GNB1
APOA1	GNB4
APOA1	GNPDA1
APOA1	GNPDA2
APOA1	GNS
APOA1	GON4L
APOA1	GOSR1
APOA1	GPC1
APOA1	GPD2
APOA1	GPKOW
APOA1	GPLD1
APOA1	GPR107
APOA1	GRB2
APOA1	GRK6
APOA1	GRN
APOA1	GRSF1
APOA1	GSN
APOA1	GSR
APOA1	GTDC1
APOA1	GTF2F2
APOA1	GTF2H1
APOA1	GTF2H3
APOA1	GTF3C4
APOA1	H2AFY
APOA1	HABP2
APOA1	HAUS2
APOA1	HBD
APOA1	HCCS
APOA1	HCFC1
APOA1	HDAC1
APOA1	HDAC2
APOA1	HDX
APOA1	HEATR5A
APOA1	HEG1
APOA1	HNRNPH2
APOA1	HNRNPK
APOA1	HNRNPR
APOA1	HNRNPU
APOA1	HOMER3
APOA1	HPX
APOA1	HRG
APOA1	HSPG2
APOA1	HTATSF1
APOA1	HUWE1
APOA1	HYI
APOA1	IARS2
APOA1	ICK
APOA1	IDE
APOA1	IFNGR1
APOA1	IGF2R
APOA1	IGFALS
APOA1	IKBKG
APOA1	IL6ST
APOA1	IL27RA
APOA1	ILF2
APOA1	ILK
APOA1	ILVBL
APOA1	INCENP
APOA1	INIP
APOA1	INTS2
APOA1	INTS10
APOA1	INTS12
APOA1	IPO7
APOA1	IPO8
APOA1	IPO9
APOA1	IPO11
APOA1	IQGAP1
APOA1	IRAK4
APOA1	IREB2
APOA1	ITGA1
APOA1	ITIH1
APOA1	ITIH2
APOA1	ITIH4
APOA1	KANK2
APOA1	KATNA1
APOA1	KBTBD2
APOA1	KCTD1
APOA1	KCTD2
APOA1	KCTD5
APOA1	KCTD20
APOA1	KDM1B
APOA1	KDM3B
APOA1	KDSR
APOA1	KIAA0368
APOA1	KIAA0930
APOA1	KIF1C
APOA1	KIF5B
APOA1	KIF16B
APOA1	KLHL2
APOA1	KLHL9
APOA1	KLHL12
APOA1	KLHL18
APOA1	KLKB1
APOA1	KNG1
APOA1	KPNA1
APOA1	KPNA3
APOA1	KPNA4
APOA1	KPNA6
APOA1	KPNB1
APOA1	KTN1
APOA1	LACC1
APOA1	LAMC1
APOA1	LAMTOR1
APOA1	LARP4B
APOA1	LCAT
APOA1	LCOR
APOA1	LGALS1
APOA1	LGMN
APOA1	LIMS1
APOA1	LMNA
APOA1	LMTK2
APOA1	LRRC41
APOA1	LTF
APOA1	LYN
APOA1	LZTS2
APOA1	MAP3K7
APOA1	MAP3K8
APOA1	MAP4
APOA1	MAP4K5
APOA1	MAPK1
APOA1	MAPRE1
APOA1	MARK2
APOA1	MBTPS1
APOA1	MCM3
APOA1	MCM3AP
APOA1	MCMBP
APOA1	MCPH1
APOA1	MDM2
APOA1	MEAF6
APOA1	MED1
APOA1	MED12
APOA1	MED14
APOA1	MED27
APOA1	MEGF8
APOA1	MFAP1
APOA1	MIS18BP1
APOA1	MKLN1
APOA1	MMGT1
APOA1	MMS19
APOA1	MOAP1
APOA1	MOB1A
APOA1	MRPS27
APOA1	MSANTD4
APOA1	MSL3
APOA1	MSN
APOA1	MTA2
APOA1	MTDH
APOA1	MTM1
APOA1	MTMR6
APOA1	MTTP
APOA1	MUL1
APOA1	MYL12B
APOA1	MYO1C
APOA1	MYO5A
APOA1	MYO6
APOA1	N4BP1
APOA1	NACC1
APOA1	NACC2
APOA1	NAF1
APOA1	NAP1L1
APOA1	NBN
APOA1	NCAPD2
APOA1	NCAPD3
APOA1	NCKAP1
APOA1	NCOA1
APOA1	NCOA4
APOA1	NCSTN
APOA1	NECAP2
APOA1	NEDD4L
APOA1	NEK9
APOA1	NF1
APOA1	NFAM1
APOA1	NFE2L1
APOA1	NFKB1
APOA1	NGRN
APOA1	NME6
APOA1	NME7
APOA1	NOTCH1
APOA1	NPTN
APOA1	NRAS
APOA1	NRBP1
APOA1	NRP1
APOA1	NSF
APOA1	NSMAF
APOA1	NUP155
APOA1	NUP205
APOA1	NUTF2
APOA1	OPA1
APOA1	ORM1
APOA1	ORM2
APOA1	OSBP
APOA1	OSBPL11
APOA1	P4HA2
APOA1	PAK2
APOA1	PALB2
APOA1	PANX1
APOA1	PARD3
APOA1	PARP4
APOA1	PCM1
APOA1	PDCD6IP
APOA1	PDCL
APOA1	PDCL3
APOA1	PDHA1
APOA1	PDLIM5
APOA1	PDPK1
APOA1	PEX5
APOA1	PEX26
APOA1	PGAM1
APOA1	PGK1
APOA1	PHF19
APOA1	PHF23
APOA1	PHKB
APOA1	PIGK
APOA1	PIGS
APOA1	PIK3C3
APOA1	PIK3CA
APOA1	PIK3CB
APOA1	PIK3R2
APOA1	PIP4K2B
APOA1	PJA1
APOA1	PJA2
APOA1	PKM
APOA1	PKN2
APOA1	PLG
APOA1	PLIN3
APOA1	PLRG1
APOA1	PLTP
APOA1	PLXDC2
APOA1	POLA1
APOA1	POLR2C
APOA1	POLR3F
APOA1	PON1
APOA1	PPIA
APOA1	PPM1F
APOA1	PPME1
APOA1	PPP1R3D
APOA1	PPP1R9B
APOA1	PPP2CA
APOA1	PPP2CB
APOA1	PPP2R1A
APOA1	PPP2R5E
APOA1	PPP3CB
APOA1	PPP3R1
APOA1	PPT1
APOA1	PREP
APOA1	PRIM2
APOA1	PRKACA
APOA1	PRKAR1A
APOA1	PRKAR2A
APOA1	PRMT1
APOA1	PROC
APOA1	PRPF40A
APOA1	PRPF40B
APOA1	PRR12
APOA1	PSEN1
APOA1	PSEN2
APOA1	PSMA1
APOA1	PSMB2
APOA1	PSMB5
APOA1	PSMC1
APOA1	PSMC2
APOA1	PSMC4
APOA1	PSMD1
APOA1	PSMD3
APOA1	PSMD5
APOA1	PSMD10
APOA1	PSMD12
APOA1	PSMD14
APOA1	PTCD1
APOA1	PTK2
APOA1	PTPN9
APOA1	PTPN12
APOA1	PTPRA
APOA1	PTRF
APOA1	PTTG1IP
APOA1	PYCARD
APOA1	QRICH1
APOA1	RAB3GAP2
APOA1	RAB5A
APOA1	RAB5C
APOA1	RAB6A
APOA1	RAB7A
APOA1	RAB8A
APOA1	RAB10
APOA1	RAB11FIP1
APOA1	RAB14
APOA1	RAB22A
APOA1	RAB31
APOA1	RAB32
APOA1	RAB35
APOA1	RABEP1
APOA1	RABGAP1
APOA1	RAC1
APOA1	RAD21
APOA1	RALA
APOA1	RALB
APOA1	RALBP1
APOA1	RAN
APOA1	RAP1B
APOA1	RAP1GDS1
APOA1	RB1
APOA1	RB1CC1
APOA1	RBBP4
APOA1	RBBP7
APOA1	RBBP9
APOA1	RBM15B
